incorrect,correct,#errors,data_source
धोबी ने कपड़े धोया+ सुखाया और इस्त्री करके वापस लौटा दिया सफाई के साथ।,धोबी ने कपड़े धोए+ सुखाए और इस्त्री करके वापस लौटा दिए सफाई के साथ।,3,human
केरला से पेरियार नदी आकर इसमें मिल जाती हैं+ इसी कारण यह तमिलनाडु का कुछ भला कर सकती हैं।,केरला से पेरियार नदी आकर इसमें मिल जाती है+ इसी कारण यह तमिलनाडु का कुछ भला कर सकती है।,2,synthetic
जब मैं बैंक में अपना अकाउंट खोलने गया था तो वहां का मैनेजर ने बताया कि मुझे मिनिमम बैलेंस रखना होगा और अगर बैलेंस कम हो जाए तो हर महीने पेनल्टी चार्ज कटेगा जो बहुत परेशानी की बात है।,जब मैं बैंक में अपना खाता खोलने गया था तो वहां के प्रबंधक ने बताया कि मुझे न्यूनतम शेष रखना होगा और अगर शेष कम हो जाए तो हर महीने दंड शुल्क कटेगा जो बहुत परेशानी की बात है।,5,human
भला होता+ कि मेरा सिर जल ही जल+ और मेरी आंखें आँसुओं का सोता होती+ कि मैं रात दिन अपने मारे हुए लोगों के लिये रोता रहता।,भला होता+ कि मेरा सिर जल ही जल+ और मेरी आंखें आँसुओं का सोता होतीं+ कि मैं रात दिन अपने मारे हुए लोगों के लिये रोता रहता।,1,synthetic
वह टीवी देखा दो घंटे तक और फिर पढ़ने लगा।,उसने टीवी देखा दो घंटे तक और फिर पढ़ने लगा।,1,human
गावस्कर के बयान पर मांजरेकर ने कहा- मैं गावस्कर सर का चयनकर्ताओं और विराट कोहली को कैप्टन बनाए रखने पर जो नजरिया है उससे एग्री नहीं हूं।,गावस्कर के बयान पर मांजरेकर ने कहा- मैं गावस्कर सर का चयनकर्ताओं और विराट कोहली को कप्तान बनाए रखने पर जो नजरिया है उससे सहमत नहीं हूं।,2,synthetic
तीन लड़कों ने मिलकर एक प्रोजेक्ट तैयार किया और उनको पहला पुरस्कार मिला प्रतियोगिता में।,तीन लड़कों ने मिलकर एक प्रोजेक्ट तैयार किया और उन्हें प्रतियोगिता में पहला पुरस्कार मिला।,2,human
मैं अपना करियर गाइडेंस के लिए काउंसलर से मीट किया था और उन्होंने बहुत गुड एडवाइस दिया था।,मैंने अपने कैरियर मार्गदर्शन के लिए परामर्शदाता से मुलाकात की थी और उन्होंने बहुत अच्छी सलाह दी थी।,6,human
और इसमें अगर हम योजनाबद्ध नीति से जब पूर्णता को प्राप्त करेंगे तो आप विश्वास कर सकते हैं ऐसे में किसानों की फसल का एक भी दाना बर्बाद नहीं जाएगा।,और इसमें अगर हम योजनाबद्ध नीति से जब पूर्णता को प्राप्त करेंगे तो आप विश्वास कर सकते हैं ऐसे में किसानों की फसल का एक भी दाना व्यर्थ नहीं जाएगा ।,1,synthetic
फिल्म में विकी कौशल+ रणवीर सिंह+ करीना कपूर+ अनिल कपूर+ भूमि पेडनेकर+ आलिया भट्ट और जाह्नवी कपूर मुख्य भूमिकाओं में दिखेंगे।,फिल्म में विकी कौशल+ रणवीर सिंह+ करीना कपूर+ अनिल कपूर+ भूमि पेडनेकर+ आलिया भट्ट और जाह्नवी कपूर मुख्य भूमिकाओं में नजर आएंगे।,1,synthetic
रमा और सीता दोनों डॉक्टर बन गया है और अस्पताल में काम करता है।,रमा और सीता दोनों डॉक्टर बन गई हैं और अस्पताल में काम करती हैं।,1,human
मोहन का बेटी बहुत होशियार है लेकिन उसका बेटा थोड़ा कमजोर है और उसको अतिरिक्त कक्षाएं लेना पड़ता है।,मोहन की बेटी बहुत होशियार है लेकिन उसका बेटा थोड़ा कमजोर है और उसे अतिरिक्त कक्षाएं लेनी पड़ती हैं।,2,human
कल रात तेज़ हवा चला था और कई पेड़ गिर गया था।,कल रात तेज़ हवा चली थी और कई पेड़ गिर गए थे।,2,human
रास्ते के दूसरे तरफ तीन तल्ले मकान के ऊपर लगे पीले रंग का साइनबोर्ड डोरी से लगा झूल रहा है और दीवार से टकरा रहे है।,रास्ते के दूसरी तरफ तीन तल्ले मकान के ऊपर लगे पीले रंग का साइनबोर्ड डोरी से लगा झूल रहा है और दीवार से टकरा रहा है।,2,synthetic
हम लोगों को स्थिति से अवगत कराने के लिए अधिक से अधिक स्थान पर पहुंचने की कोशिश कर रहे हैं।,हम लोगों को स्थिति से अवगत कराने के लिए अधिक से अधिक स्थानों पर पहुंचने की कोशिश कर रहे हैं।,1,synthetic
उसका पिता एक किसान है और खेत में मेहनत करते हैं लेकिन मौसम ख़राब होने से फसल नष्ट हो गया है इसलिए इस साल आर्थिक परेशानी हो रहा है और पूरा परिवार चिंतित है।,उसके पिता एक किसान हैं और खेत में मेहनत करते हैं लेकिन मौसम ख़राब होने से फसल नष्ट हो गई है इसलिए इस साल आर्थिक परेशानी हो रही है और पूरा परिवार चिंतित है।,4,human
मैं एक बॉक्स चॉकलेट का खरीदा।,मैंने एक डिब्बा चॉकलेट खरीदा।,3,human
पांच गायों खेत में घास खाता है और किसान उन्हें देख रहा है जबकि वह अपने काम करता है।,पांच गायें खेत में घास खाती हैं और किसान उन्हें देख रहा है जबकि वह अपना काम करता है।,3,human
इस किताब में बीस कहानियों है जिन्हें बच्चे बहुत पसंद करते हैं।,इस किताब में बीस कहानियाँ हैं जिन्हें बच्चे बहुत पसंद करते हैं।,1,human
जो यात्री प्‍लेन पर सवार थे उसमें 82 ईरानी और 63 कनाडा के नागरिक थे।,जो यात्री प्‍लेन पर सवार थे उसमें 82 ईरानी और 63 नागरिक कनाडा के थे।,1,synthetic
भूकंप से सड़कें और इमारतों के क्षतिग्रस्त होने के अलावा कोई हताहत नहीं हुआ है और न ही किसी को गंभीर चोटें आया है।,भूकंप से सड़कें और इमारतों के क्षतिग्रस्त होने के अलावा कोई हताहत नहीं हुआ है और न ही किसी को गंभीर चोटें आई हैं।,1,synthetic
मैं भारत का पॉलिटिक्स समझने को कोशिश कर रहा हूँ लेकिन बहुत कॉम्प्लेक्स लगता है।,मैं भारत की पॉलिटिक्स समझने की कोशिश कर रहा हूँ लेकिन बहुत कॉम्प्लेक्स लगती है।,3,human
हमारे अपने ही समय में राधाकृष्णन ने इस त्रयी विद्वता को प्राप्त कर लिया था होने।,हमारे अपने ही समय में राधाकृष्णन ने इस त्रयी विद्वता को प्राप्त कर लिया था।,1,synthetic
मेरा छोटा बहन कल स्कूल से घर आकर मुझे बताया कि उसका शिक्षक ने उसे पुरस्कार दिया था और वह बहुत खुश था।,मेरी छोटी बहन कल स्कूल से घर आकर मुझे बताई कि उसके शिक्षक ने उसे पुरस्कार दिया था और वह बहुत खुश थी।,5,human
1950: परमहंस रामचंद्र दास ने पूजा जारी रखने और मूर्तियां रखने का लिए याचिका दायर किया।,1950: परमहंस रामचंद्र दास ने पूजा जारी रखने और मूर्तियां रखने के लिए याचिका दायर की।,2,synthetic
स्मार्ट मीटर बिरादरी द्वारा इसमें दिखाई गई दिलचस्पी की पुष्टि बोली-पूर्व बैठक में लगभग 100 कंपनी की भागीदारी से भी होता है।,स्मार्ट मीटर बिरादरी द्वारा इसमें दिखाई गई दिलचस्पी की पुष्टि बोली-पूर्व बैठक में लगभग 100 कंपनियों की भागीदारी से भी होती है।,2,synthetic
श्री मांडविया ने आयुष से होने वाले फायदों के बारे से बताया और यह भी बताया कि आयुष सामग्री कैसे प्रतिरक्षा को मजबूती प्रदान करती हैं।,श्री मांडविया ने आयुष से होने वाले फायदों के बारे में बताया और यह भी बताया कि आयुष सामग्री कैसे प्रतिरक्षा को मजबूती प्रदान करती हैं।,1,synthetic
मेरे तीन भाई विदेश में रहता है और अच्छी नौकरी करता है वहां पर।,मेरे तीन भाई विदेश में रहते हैं और वहां पर अच्छी नौकरी करते हैं।,2,human
राजस्व डिपार्टमेंट ने हैदराबाद व जयपुर में भागीदारों के साथ परामर्श पहले ही शुरू कर दिया गया है।,राजस्व विभाग ने हैदराबाद व जयपुर में भागीदारों के साथ परामर्श पहले ही शुरू कर दिया है।,2,synthetic
हमारे गांव के कई युवक शहर में नौकरी करता है और अपने परिवार का पालन करता है।,हमारे गांव के कई युवक शहर में नौकरी करते हैं और अपने परिवार का पालन करते हैं।,1,human
भारत का विदेश मंत्रालय+ गृह मंत्रालय तथा कानून एवं विधि मंत्रालय और अमेरिकी विदेश मंत्रालय और न्याय मंत्रालय सभी के अपनी प्रत्यर्पण प्रक्रिया है।,भारत का विदेश मंत्रालय+ गृह मंत्रालय तथा कानून एवं विधि मंत्रालय और अमेरिकी विदेश मंत्रालय और न्याय मंत्रालय सभी की अपनी प्रत्यर्पण प्रक्रिया है।,2,synthetic
चार नौकरों काम छोड़ दिया है और उन्होंने दूसरी नौकरी ढूँढ ली है।,चार नौकरों ने काम छोड़ दिया है और उन्होंने दूसरी नौकरी ढूँढ ली है।,1,human
राज्‍य के लिए शिकायत पंजीकरण वेबसाइट के यूआरएल की घोषणा मुख्‍य निर्वाचन अधिकारी द्वारा अलग से की जाएंगी।,राज्‍य के लिए शिकायत पंजीकरण वेबसाइट के यूआरएल की घोषणा मुख्‍य निर्वाचन अधिकारी द्वारा अलग से की जाएगी।,1,synthetic
मैं यूनिवर्सिटी में पढ़ता हूँ। तुम कहाँ स्टडी करते हो?,मैं विश्वविद्यालय में पढ़ता हूँ। तुम कहाँ अध्ययन करते हो?,2,human
मैं पिछले साल इंग्लैंड जाता हूँ और वहां की संस्कृति और इतिहास के बारे में बहुत कुछ सीखता हूँ।,मैं पिछले साल इंग्लैंड गया था और वहां की संस्कृति और इतिहास के बारे में बहुत कुछ सीखा था।,3,human
कई सप्ताहों से वह बीमार है और अब धीरे-धीरे ठीक हो रहा है।,कई सप्ताह से वह बीमार है और अब धीरे-धीरे ठीक हो रहा है।,1,human
मैं कल एक को पार्टी में गया।,मैं कल एक पार्टी में गया।,1,human
इसरो के अनुसार चांद का दक्षिणी ध्रुव क्षेत्र बेहद रुचिकर है क्योंकि यह उत्तरी ध्रुव क्षेत्र के मुकाबले काफी बड़ी है और अंधकार में डूबा रहता है।,इसरो के अनुसार चांद का दक्षिणी ध्रुव क्षेत्र बेहद रुचिकर है क्योंकि यह उत्तरी ध्रुव क्षेत्र के मुकाबले काफी बड़ा है और अंधकार में डूबा रहता है।,1,synthetic
हम लोग सिनेमा को देखने जाएंगे और खाना को खाएंगे जब आप हमारे घर आएंगे तब आप भी चलेंगे।,हम लोग सिनेमा देखने जाएंगे और खाना खाएंगे जब आप हमारे घर आएंगे तब आप भी चलेंगे।,1,human
बगीचों और सैर-सपाटे की अन्य जगहों पर भी कुर्सियां और बेंच गोरे लोग के लिए आरक्षित होती थीं और भारतीयों को वहां बैठना मना था।,बगीचों और सैर-सपाटे की अन्य जगहों पर भी कुर्सियां और बेंच गोरे लोगों के लिए आरक्षित होती थीं और भारतीयों को वहां बैठना मना था।,1,synthetic
अगर मैं जीतता हूँ+ तो सबसे पहले अपने माता-पिता को बताता हूँ इस खुशखबरी के बारे में।,अगर मैं जीतूँगा+ तो सबसे पहले अपने माता-पिता को इस खुशखबरी के बारे में बताऊँगा।,2,human
मैं कलाकार होने के नाते से खुश हूं और साथ ही बेटे के रूप में बेहद गौरवान्वित भी हूं।,मैं कलाकार होने के नाते खुश हूं और साथ ही बेटे के रूप में बेहद गौरवान्वित भी।,2,synthetic
उन्होंने हमको कई बार फोन किया लेकिन हम उठा नहीं पाए क्योंकि हम बाहर थे।,उन्होंने हमें कई बार फोन किया लेकिन हम उठा नहीं पाए क्योंकि हम बाहर थे।,1,human
मैं कल अपना चाचा के घर जाऊँगा और उनका साथ दो दिन बिताऊँगा क्योंकि वे अकेले रहते हैं और साथ की जरूरत है।,मैं कल अपने चाचा के घर जाऊँगा और उनके साथ दो दिन बिताऊँगा क्योंकि वे अकेले रहते हैं और साथ की जरूरत है।,2,human
खंडेलवाल ने यह भी कहा कि आभूषण विक्रेताओं को भी उनकी दुकानों में अशोक चक्र वाले सोने के सिक्के बेचने की अनुमति दी जानी चाहिये।,खंडेलवाल ने यह भी कहा कि आभूषण विक्रेताओं को भी उनकी दुकानों पर अशोक चक्र वाले सोने के सिक्के बेचने की अनुमति दी जानी चाहिये।,2,synthetic
कंगना और राजकुमार राव के अलावा फिल्म में जिमी शेरगिल और अमायरा दस्तूर भी मौजूद हैं।,कंगना और राजकुमार राव के अलावा फिल्म में जिमी शेरगिल और अमायरा दस्तूर भी हैं।,1,synthetic
मुंबई. करीना कपूर+ सैफ अली खान+ वरुण धवन और अनुष्का शर्मा समेत कई बॉलीवुड स्टार्स इन दिनों छुट्टियां एन्जॉय कर रहे हैं विदेशों में।,मुंबई. करीना कपूर+ सैफ अली खान+ वरुण धवन और अनुष्का शर्मा समेत कई बॉलीवुड स्टार्स इन दिनों विदेशों में छुट्टियां एन्जॉय कर रहे हैं।,1,synthetic
इससे पहले कंपनी का निदेशक मंडल को हटा दिया गया था और आर सुब्रमण्यकुमार को प्रशासक नियुक्त किया गया था।,इससे पहले कंपनी के निदेशक मंडल को हटा दिया गया था और आर सुब्रमण्यकुमार को प्रशासक नियुक्त किया गया था।,1,synthetic
भारत का संविधान भारत को एक सार्वभौमिक समाजवादी धर्मनिरपेक्ष लोकतान्त्रिक गणराज्य की उपाधि देता हैं।,भारत का संविधान भारत को एक सार्वभौमिक समाजवादी धर्मनिरपेक्ष लोकतान्त्रिक गणराज्य की उपाधि देता है।,1,synthetic
शहर के सभी दुकानें सुबह नौ बजे खुलता है और शाम को बंद होता है।,शहर की सभी दुकानें सुबह नौ बजे खुलती हैं और शाम को बंद होती हैं।,2,human
धारा 80डी के तहत स्वास्थ्य बीमा के प्रीमियम और/या इलाज पर खर्च के लिए टैक्स डिडक्शन की सीमा 30+000 रुपये से बढ़ाकर 50+000 रुपये की गई।,धारा 80डी के तहत स्वास्थ्य बीमा का प्रीमियम और/या इलाज पर खर्च के लिए टैक्स डिडक्शन की सीमा 30+000 रुपये से बढ़ाकर 50+000 रुपये की गई।,1,synthetic
मेक इन इंडिया का ध्‍यान अधिक से अधिक घरेलू उत्‍पादन और विदेश तथा देश के भीतर से ही निवेश उपलब्‍ध कराने पर केन्द्रित है।,मेक इन इंडिया का ध्‍यान अधिक से अधिक घरेलू उत्‍पादन और विदेश तथा देश के भीतर से ही निवेश उपलब्‍ध कराने पर केन्द्रित है।,1,synthetic
हाफिज सईद- हाफिज मोहम्मद सईद एक पाकिस्तानी आतंकवादी और आतंकी संगठन लश्कर-ए-तैयबा का संस्थापक हैं।,हाफिज सईद- हाफिज मोहम्मद सईद एक पाकिस्तानी आतंकवादी और आतंकी संगठन लश्कर-ए-तैयबा का संस्थापक है।,1,synthetic
वह एक सक्सेसफुल बिजनेसमैन है।,वह एक सफल व्यापारी है।,2,human
धन-कर अधिनियम वर्ष 1957 में+ दान-कर अधिनियम वर्ष 1958 में और भाग्यहीन संपदा-शुल्क अधिनियम वर्ष 1953 में एनैक्ट हुए।,धन -कर अधिनियम वर्ष 1957 में+ दान-कर अधिनियम वर्ष 1958मेंऔर भाग्यहीन संपदा-शुल्क अधिनियम वर्ष 1953 में अधिनियमित हुए ।,2,synthetic
समृद्ध चित्रात्मदक और दृश्यि युक्त पुस्ततक मिजो व्यहक्तियों की सभी प्रकार की व्यकवस्थायओं+ उनके ऐतिहासिक उद्भव+ रीति-रिवाज़ों+ मान्योताओं+ व्युवसायों+ हस्तय शिल्प तथा वर्तमान स्थिति का चित्रण करती हैं।,समृद्ध चित्रात्मदक और दृश्यि युक्त पुस्ततक मिजो व्यहक्तियों की सभी प्रकार की व्यकवस्थायओं+ उनके ऐतिहासिक उद्भव+ रीति-रिवाज़ों+ मान्योताओं+ व्युवसायों+ हस्तय शिल्प तथा वर्तमान स्थिति का चित्रण करती है।,2,synthetic
विष्णु के अवतार वामन का यह मंदिर ब्रह्मा मंदिर के उत्तर पूर्व से अवस्थित हैं।,विष्णु के अवतार वामन का यह मंदिर ब्रह्मा मंदिर के उत्तर पूर्व में अवस्थित है।,2,synthetic
उनको तुम्हारे को देखना है क्योंकि वह तुम्हारे बारे में बहुत कुछ सुना है।,उन्हें तुम्हें देखना है क्योंकि उन्होंने तुम्हारे बारे में बहुत कुछ सुना है।,3,human
मेरे नेबर का डॉग रात में बहुत भौंकते हैं जिससे सोने में प्रॉब्लम होता है।,मेरे पड़ोसी के कुत्ते रात में बहुत भौंकते हैं जिससे सोने में समस्या होती है।,4,human
"इनमें से कुछ कलीसिया, जैसे टॆटॆला डॆल बॉलकान और वेयापान इस ज्वालामुखी से सिर्फ २० किलोमीटर की दूरी पर है ।","इनमें से कुछ कलीसियाएँ, जैसे टॆटॆला डॆल बॉलकान और वेयापान इस ज्वालामुखी से सिर्फ २० किलोमीटर की दूरी पर हैं ।",2,synthetic
मैं कल अपना भाई के साथ बाज़ार गया था और वहाँ हमने बहुत सारा सामान खरीदा था लेकिन पैसा ज्यादा खर्च हो गया था इसलिए घर वापस आते समय हमें चिंता हो रहा था।,मैं कल अपने भाई के साथ बाज़ार गया था और वहाँ हमने बहुत सारा सामान खरीदा था लेकिन पैसे ज्यादा खर्च हो गए थे इसलिए घर वापस आते समय हमें चिंता हो रही थी।,4,human
पुलिस कमिश्नर संदीप खिरवार की ओर से शुरू की गई यह सारी कवायद का मकसद पुलिस स्टेशन अलॉट करने में कथित भ्रष्टाचार की रोकथाम है।,पुलिस कमिश्नर संदीप खिरवार की ओर से शुरू की गई इस सारी कवायद का मकसद पुलिस स्टेशन अलॉट करने में कथित भ्रष्टाचार की रोकथाम है।,1,synthetic
हमारे कॉलेज का छात्र बहुत प्रतिभाशाली हैं और हर साल अनेक प्रतियोगिता में भाग लेते हैं लेकिन इस बार कुछ छात्र तैयारी नहीं किया था इसलिए अच्छा परिणाम नहीं आया था।,हमारे कॉलेज के छात्र बहुत प्रतिभाशाली हैं और हर साल अनेक प्रतियोगिताओं में भाग लेते हैं लेकिन इस बार कुछ छात्रों ने तैयारी नहीं की थी इसलिए अच्छे परिणाम नहीं आए थे।,6,human
केन्‍द्रीय गृह मंत्री श्री पी चिदम्‍बरम बांग्‍लादेश की एक दिवसीय आधिकारिक यात्रा पर आज शाम ढ़ाका रवाना हो रहे हैं।,केन्‍द्रीय गृह मंत्री श्री पी चिदम्‍बरम बांग्‍लादेश की एक दिवसीय आधिकारिक यात्रा पर आज शाम ढ़ाका रवाना हो रहे है।,1,synthetic
मेरी बहन हर सप्ताहांत अपना सहेलियों के साथ व्यापारिक केंद्र जाता है।,मेरी बहन हर सप्ताहांत अपनी सहेलियों के साथ व्यापारिक केंद्र जाती है।,2,human
इस ओर न तो भाषा एवं संस्कृति डिपार्टमेंट और न ही भारत सरकार का पुरातत्व विभाग कोई स्टेप उठा सका है।,इस ओर न तो भाषा एवं संस्कृति विभाग और न ही भारत सरकार का पुरातत्व विभाग कोई कदम उठा सका है।,2,synthetic
वर्क फ्रॉम होम के दौरान मेरा इंटरनेट कनेक्शन हमेशा धीमा हो जाते हैं जब ज़ूम मीटिंग चलाता हूँ।,वर्क फ्रॉम होम के दौरान मेरा इंटरनेट कनेक्शन हमेशा धीमा हो जाता है जब ज़ूम मीटिंग चलाता हूँ।,1,human
मैं यहाँ का मंदिर देखने को गया था वास्तुकला बहुत सुंदर और प्राचीन था।,मैं यहाँ के मंदिर देखने गया था वास्तुकला बहुत सुंदर और प्राचीन थी।,3,human
तुम कब से यहाँ काम कर रहा हो? मैं नया हूँ।,तुम कब से यहाँ काम कर रहे हो? मैं नया हूँ।,1,human
चार बच्चों खेल रहा है और उनकी माताएँ उन्हें देख रही हैं।,चार बच्चे खेल रहे हैं और उनकी माताएँ उन्हें देख रही हैं।,2,human
आपका बेटा और बेटी दोनों बहुत होशियार है और पढ़ाई में अच्छा प्रदर्शन करता है।,आपके बेटा और बेटी दोनों बहुत होशियार हैं और पढ़ाई में अच्छा प्रदर्शन करते हैं।,2,human
नम्रता का गुण हमारे हृदय को कोमल बना सकता हैं जिससे हम सिखलाए जाने के लिए अच्छी तरह तैयार होंगी।,नम्रता का गुण हमारे हृदय को कोमल बना सकता है जिससे हम सिखलाए जाने के लिए अच्छी तरह तैयार होंगे ।,1,synthetic
जैसे ही ट्रेन आती है+ मैं अपना सामान उठाता हूँ और प्लेटफॉर्म पर जाता हूँ।,जैसे ही ट्रेन आएगी+ मैं अपना सामान उठाऊँगा और प्लेटफॉर्म पर जाऊँगा।,1,human
चार लड़कियाँ गीत गाता है और दो लड़के बांसुरी बजाता है और सब मिलकर एक सुंदर धुन बनाता है।,चार लड़कियाँ गीत गाती हैं और दो लड़के बांसुरी बजाते हैं और सब मिलकर एक सुंदर धुन बनाते हैं।,3,human
जल संसाधन राज्य मंत्री नजरूल इस्लाम ने कहा कि दो चीनी कंपनियां परियोजना के लिए पैसा खर्च करने इच्छुक को थी।,जल संसाधन राज्य मंत्री नजरूल इस्लाम ने कहा कि दो चीनी कंपनियां परियोजना के लिए पैसा खर्च करने को इच्छुक थी।,1,synthetic
नई दिल्ली: पाकिस्तान के अगले प्रधानमंत्री के रूप में इमरान खान का नाम माना तय जा रहा है।,नई दिल्ली: पाकिस्तान के अगले प्रधानमंत्री के रूप में इमरान खान का नाम तय माना जा रहा है।,1,synthetic
मेरे पिता और माता+ जो गाँव में रहता है+ वह कल आएगा और हमारे साथ कुछ दिन रहेंगे।,मेरे पिता और माता+ जो गाँव में रहते हैं+ वे कल आएँगे और हमारे साथ कुछ दिन रहेंगे।,2,human
राज्य के 60 विधानसभा सीटों में से 55 सीटें अनुसूचित जनजाति के लिए रक्षित हैं।,राज्य की 60 विधानसभा सीटों में से 55 सीटें अनुसूचित जनजाति के लिए सुरक्षित हैं।,2,synthetic
उन्होंने कहा था+ 'ड्रेसिंग रूम में डर का माहौल हो सकता है और इतने सारे युवा खिलाड़ियों के टीम में जगह बनाने के कारण आप ऐसा नहीं चाहोंगे।',उन्होंने कहा+ 'ड्रेसिंग रूम में डर का माहौल हो सकता है और इतने सारे युवा खिलाड़ियों के टीम में जगह बनाने के कारण आप ऐसा नहीं चाहोगे।',2,synthetic
औरतों और बच्चों के अलावा अब मजदूरों के भी झुंड के झुंड चले आ रहे हैं को।,औरतों और बच्चों के अलावा अब मजदूरों के भी झुंड के झुंड चले आ रहे हैं।,1,synthetic
जो किसान और उसकी पत्नी खेत में काम कर रहा है+ वह बहुत गरीब है लेकिन ईमानदार है।,जो किसान और उसकी पत्नी खेत में काम कर रहे हैं+ वे बहुत गरीब हैं लेकिन ईमानदार हैं।,2,human
कोर बैंकिंग सेवाओं में कोई ग्राहक उस मिले विशिष्ट खाता नंबर के जरिए किसी भी शाखा में बैंकिंग सेवाएं प्राप्त कर सकता है।,कोर बैंकिंग सेवाओं में कोई ग्राहक उसे मिले विशिष्ट खाता नंबर के जरिए किसी भी शाखा में बैंकिंग सेवाएं प्राप्त कर सकता है।,1,synthetic
कहा GST के तौर पर भारत ने स्वतंत्रता के बाद सबसे बड़ा टैक्स रीफॉर्म किया है।,कहा GST के तौर पर भारत ने स्वतंत्रता के बाद सबसे बड़ा टैक्स रिफॉर्म किया है।,1,synthetic
सचिन तेंदुलकर पहला ऐसे बल्लेबाज थे जिन्होंने अंतरराष्ट्रीय एक दिवसीय मैचों में पहली बार दोहरा शतक लगाया था।,सचिन तेंदुलकर पहले ऐसे बल्लेबाज थे जिन्होंने अंतरराष्ट्रीय एक दिवसीय मैचों में पहली बार दोहरा शतक लगाया था।,1,synthetic
"मैं आपके साथ टेक्नॉलॉजी के माध्यम से जुड़ रहे हूं, लेकिन वहां जो माहौल है, जो उत्साह है, जो जुनून है, जो ऊर्जा है, उसको मैं अनुभव कर सकता हूं।","मैं आपके साथ टेक्नॉलॉजी के माध्यम से जुड़ रहा हूं, लेकिन वहां जो माहौल है, जो उत्साह है, जो जुनून है, जो ऊर्जा है, उसको मैं अनुभव कर सकता हूं।",1,synthetic
चरण सिंह यूनिवर्सिटी से एलएलबी की डिग्री हासिल करने वाले संदीप ने दिल्ली विश्वविद्यालय से 2004 में तो स्नातक किया था।,चरण सिंह यूनिवर्सिटी से एलएलबी की डिग्री हासिल करने वाले संदीप ने दिल्ली विश्वविद्यालय से 2004 में स्नातक किया था।,1,synthetic
जब तक समाज में पूर्वाग्रह और भेदभाव मौजूद रहेंगे+ अय्यान कालि का जीवन और उनका मैसेज प्रासंगिक बना रहेगा।,जब तक समाज में पूर्वाग्रह और भेदभाव मौजूद रहेंगे+ अय्यान कालि का जीवन और उनका संदेश प्रासंगिक बना रहेगा।,1,synthetic
नईम साबिर के हत्या की निन्दा पाकिस्तान ही में नहीं बल्कि भारत और विश्व-स्तर पर भी की गए।,नईम साबिर की हत्या की निन्दा पाकिस्तान ही में नहीं बल्कि भारत और विश्व-स्तर पर भी की गई।,2,synthetic
मैंने हिंदी फिल्म देखता था जब मेरा दोस्त मुझे मिलने आया था।,मैं हिंदी फिल्म देख रहा था जब मेरा दोस्त मुझसे मिलने आया था।,2,human
निर्मला सीतारमण पहले ही संकेत दे चुकी है कि पर्सनल इनकम टैक्स में कटौती हो सकता है।,निर्मला सीतारमण पहले ही संकेत दे चुकी हैं कि पर्सनल इनकम टैक्स में कटौती हो सकती है।,2,synthetic
