incorrect,correct,#errors,data_source
आलोक वर्मा को हटाए जाने के खिलाफ पटना में भी कांग्रेस कार्यकर्ताओं ने सीबीआई मुख्यालय की सामने विरोध प्रदर्शन किया।,आलोक वर्मा को हटाए जाने के खिलाफ पटना में भी कांग्रेस कार्यकर्ताओं ने सीबीआई मुख्यालय के सामने विरोध प्रदर्शन किया।,1,synthetic
बैठक में बताया गया कि प्रधानमंत्री स्किल डेवलपमेंट योजना के अंतर्गत प्रदेश का 2020 तक 84 हजार 58 युवाओं को प्रशिक्षित किया जाने का लक्ष्य है।,बैठक में बताया गया कि प्रधानमंत्री कौशल विकास योजना के अंतर्गत प्रदेश का 2020 तक 84 हजार 58 युवाओं को प्रशिक्षित किया जाने का लक्ष्य है।,4,synthetic
ब्लोमफोंटेन में शतक जडने वाले कप्तान फाफ डु प्लेसिस और एडम मार्कराम को फायदा हुआ है।,ब्लोमफोंटेन में शतक जड़ने वाले कप्तान फाफ डु प्लेसिस और एडम मार्कराम को फायदा हुआ है।,4,synthetic
हुंडई एलांट्रा भारतीय बाजार में होंडा सिविक+ स्कोडा ऑक्टाविआ तथा टोयोटा कोरोला ऑल्टिस को टक्कर देते है।,हुंडई एलांट्रा भारतीय बाजार में होंडा सिविक+ स्कोडा ऑक्टाविआ तथा टोयोटा कोरोला ऑल्टिस को टक्कर देती है।,2,synthetic
संयुक्त आयोग की बैठक में स्पेस+ रिन्यूएबल एनर्जी+ स्टार्ट अप+ स्माल एंड मीडियम एंटरप्राइजेस+ फूड सिक्यूरिटी+ सर्विस सेक्टर+ टूरिज्म सेक्टर इत्यादि विषयों पर चर्चा की गई।,संयुक्त आयोग की बैठक में अंतरिक्ष+ नवीकरणीय ऊर्जा+ स्टार्ट अप+ लघु एवं मध्यम उपक्रमों+ खाद्य सुरक्षा+ सेवा क्षेत्र+ पर्यटन क्षेत्र इत्यादि विषयों पर चर्चा की गई।,2,synthetic
सीता अपने बच्चों को स्कूल छोड़कर ऑफिस जाती है और शाम को वापस आता है।,सीता अपने बच्चों को स्कूल छोड़कर ऑफिस जाती है और शाम को वापस आती है।,1,human
मेरा मम्मी रोज सुबह मंदिर जाती है।,मेरी माँ रोज़ सुबह मंदिर जाती हैं।,3,human
उसने मदद के लिए अपनी आवश्‍यकता को भी खुलकर स्वीकार किया और उसके लिए परमेश्‍वर से प्रार्थना की ।,उसने मदद के लिए अपनी आवश्यकता को भी खुलकर स्वीकार किया और उसके लिए परमेश्वर से प्रार्थना की।,2,synthetic
वहाँ तीन घरों है जिनमें मेरे रिश्तेदार रहते हैं बहुत सालों से।,वहाँ तीन घर हैं जिनमें मेरे रिश्तेदार रहते हैं बहुत सालों से।,1,human
यहाँ का त्योहार में सब लोग नए कपड़ा पहनता है और मिठाई बाँटता है।,यहाँ के त्योहार में सब लोग नए कपड़े पहनते हैं और मिठाई बाँटते हैं।,4,human
"केंद्रीय मंत्री बनाए जाने से पहले तो वर्ष 1969 में उसने योजना, रक्षा और विदेश राज्य मंत्री का रूप में काम किये।","वर्ष 1969 में केंद्रीय मंत्री बनाए जाने से पहले उन्होंने योजना, रक्षा और विदेश राज्य मंत्री के रूप में काम किया।",5,synthetic
फिल्म में अपने दमदार अभिनय के लिए वह सम्मानित किये गए राष्ट्रीय पुरस्कार से भी।,फिल्म में अपने दमदार अभिनय के लिए वह राष्ट्रीय पुरस्कार से भी सम्मानित किये गए।,4,synthetic
सरकारी और अर्द्धसरकारी स्तरों पर हमारे लोगों के लोकप्रतिनिधियों के बीच और अधिक रेगुलर संपर्क होना समय की डिमांड है।,सरकारी और अर्द्धसरकारी स्तरों पर हमारे लोगों के लोकप्रतिनिधियों के बीच और अधिक नियमित संपर्क होना समय की मांग है।,2,synthetic
इसके सदस्यों में राज्यों और संघ शसित प्रदेशों के व्यापार-वाणिज्य मंत्रियों के अलावा केंद्र सरकार के 14 सचिव तथा फियो सहित अन्य उद्योगों के प्रतिनिधि शामिल हैं।,इसके सदस्यों में राज्यों और संघ शासित प्रदेशों के व्यापार-वाणिज्य मंत्रियों के अलावा केंद्र सरकार के 14 सचिव तथा फियो सहित अन्य उद्योगों के प्रतिनिधि शामिल हैं।,1,synthetic
आज यहोवा के कुछ साक्षियों पर बड़ी बेदर्दी से ज़ुल्म ढाए गए हैं जिस तरह इतिहास में लोगों को बड़ी बेरहमी से सताया जाता था।,"इतिहास में जिस तरह लोगों को बड़ी बेरहमी से सताया जाता था, उसी तरह आज यहोवा के कुछ साक्षियों पर बड़ी बेदर्दी से ज़ुल्म ढाए गए हैं।",4,synthetic
वह डॉक्टर बहुत अनुभवी है और मरीजों का इलाज बहुत ध्यान से करता है लेकिन फीस थोड़ा महंगा है।,वह डॉक्टर बहुत अनुभवी हैं और मरीजों का इलाज बहुत ध्यान से करते हैं लेकिन फीस थोड़ी महंगी है।,3,human
कल रात मूसलाधार बारिश हुआ था और सुबह सड़कों पर पानी भरा हुआ था।,कल रात मूसलाधार बारिश हुई थी और सुबह सड़कों पर पानी भरा हुआ था।,1,human
भारतीय क्रिकेट टीम के कैप्टन विराट कोहली का पत्नी और बॉलीवुड एक्ट्रेस अनुष्का शर्मा भी तीनों खान के साथ काम कर चुका हैं।,भारतीय क्रिकेट टीम के कैप्टन विराट कोहली की पत्नी और बॉलीवुड एक्ट्रेस अनुष्का शर्मा भी तीनों खान के साथ काम कर चुकी हैं।,2,synthetic
यहां पर कुरैशी ने अमेरिका से कश्मीर मसले का समाधान के लिए भारत-पाकिस्तान के बीच दखल देने का अनुरोध किया।,यहां पर कुरैशी ने अमेरिका से कश्मीर मसले के समाधान के लिए भारत-पाकिस्तान के बीच दखल देने का अनुरोध किया।,2,synthetic
क्या तुम मेरे को कुछ समय दे सकते हो? मुझे तुमसे कुछ बातें करनी हैं।,क्या तुम मुझे कुछ समय दे सकते हो? मुझे तुमसे कुछ बातें करनी हैं।,1,human
मैंने कल एक नया किताब खरीदा और रात भर उसे को पढ़ता रहा।,मैंने कल एक नई किताब खरीदी और रात भर उसे पढ़ता रहा।,3,human
जब मैंने क्रिकेट खेलना स्टार्ट किया था तब भी मैंने किसी सिलेक्टर से अप्रूवल नहीं मांगी थी,जब मैंने क्रिकेट खेलना शुरू किया था तब भी मैंने किसी चयनकर्ता से मंजूरी नहीं मांगी थी,1,synthetic
पहले पायदान में कैमेरॉन की ही फिल्म टाइटेनिक का नाम हैं+ जिसने लगभग 1.85 अरब डॉलर का कारोबार किया था।,पहले पायदान पर कैमेरॉन की ही फिल्म टाइटेनिक का नाम है+ जिसने लगभग 1.85 अरब डॉलर का कारोबार किया था।,2,synthetic
मैं एक की मीटिंग में जा रहा हूँ।,मैं एक बैठक में जा रहा हूँ।,2,human
मैं सम्मर वेकेशन में माउंटेन स्टेशन विज़िट करता हूँ और नेचर एन्जॉय करता हूँ।,मैं गर्मी की छुट्टियों में पर्वतीय स्थान की यात्रा करता हूँ और प्रकृति का आनंद लेता हूँ।,4,human
हमारा क्लास का मॉनिटर बहुत अच्छा है वह सबकी मदद करता है पढ़ाई में।,हमारे क्लास के मॉनिटर बहुत अच्छे हैं वे सबकी मदद करते हैं पढ़ाई में।,5,human
वह अपने माता-पिता के साथ रहता है और उनको बहुत प्यार करता है हमेशा।,वह अपने माता-पिता के साथ रहता है और हमेशा उन्हें बहुत प्यार करता है।,2,human
यह जानकारी लोकसभा में गृह राज्य मंत्री श्री किरेन रिजिजू ने आज लोकसभा में एक प्रश्न के लिखित उत्तर में दी।,यह जानकारी लोकसभा गृह राज्य मंत्री श्री किरेन रिजिजू ने आज लोकसभा में एक प्रश्न के लिखित उत्तर में दी।,1,synthetic
इस विचार गोष्‍ठी के दौरान एक प्रस्‍त़ुति की गई आधारित सामाजिक अंकेक्षण की उत्‍पत्ति और विकास पर और जानकारी भी दी गई सामाजिक अंकेक्षण की प्रक्रिया के बारे में।,इस विचार गोष्‍ठी के दौरान सामाजिक अंकेक्षण की उत्‍पत्ति और विकास पर आधारित एक प्रस्‍त़ुति की गई और सामाजिक अंकेक्षण की प्रक्रिया के बारे में जानकारी भी दी गई।,4,synthetic
मैं स्पाइसी इंडियन फूड खाने को आदत हो रहा हूँ धीरे धीरे पर अभी भी आंसू निकल जाता है।,मैं स्पाइसी इंडियन फूड खाने का आदी हो रहा हूँ धीरे धीरे पर अभी भी आंसू निकल जाते हैं।,3,human
यह औरतें रोज़ सुबह अपने बच्चों को तैयार करता है और उन्हें स्कूल भेजने का काम करता है।,ये औरतें रोज़ सुबह अपने बच्चों को तैयार करती हैं और उन्हें स्कूल भेजने का काम करती हैं।,3,human
हम आज रात फिल्म देखते हैं और फिर बाहर खाना खाते हैं अपने दोस्तों के साथ।,हम आज रात फिल्म देखेंगे और फिर अपने दोस्तों के साथ बाहर खाना खाएंगे।,2,human
आस्ट्रेलिया क्रिकेट टीम के कप्तान टिम पेन की पत्नी बोनी ने भारतीय विकेटकीपर ऋषभ पंत को ‘बेस्ट बेबीसीटर’ बताया है।,ऑस्ट्रेलिया क्रिकेट टीम के कप्तान टिम पेन की पत्नी बोनी ने भारतीय विकेटकीपर ऋषभ पंत को 'बेस्ट बेबीसीटर' बताया है।,3,synthetic
चंद्रयान -दो इतिहास रचने को तैयार। लैंडर विक्रम चांद का दक्षिणी ध्रुव की सतह पर कल तड़के उतरेगा।,चंद्रयान -दो इतिहास रचने को तैयार। लैंडर विक्रम चांद के दक्षिणी ध्रुव की सतह पर कल तड़के उतरेगा।,4,synthetic
वह मूसा की व्यवस्था का सख्ती से पालन करते थी और आराधनालय भी जाये करते थी,वह मूसा की व्यवस्था का सख्ती से पालन करती थी और आराधनालय भी जाया करती थी,2,synthetic
चार मिनटों का समय बचा है+ जल्दी से अपना काम पूरा करो।,चार मिनट का समय बचा है+ जल्दी से अपना काम पूरा करो।,1,human
जब मैं वहां पहुंचता हूँ+ तब तुम्हें फोन करता हूँ और हम मिलते हैं कहीं बाहर।,जब मैं वहां पहुंचूँगा+ तब तुम्हें फोन करूँगा और हम कहीं बाहर मिलेंगे।,3,human
हमारा क्लास में एक न्यू स्टूडेंट आया है जो बहुत इंटेलिजेंट लगता है।,हमारी कक्षा में एक नया छात्र आया है जो बहुत बुद्धिमान लगता है।,5,human
हम दोनों जब स्कूल पहुंचता है तब प्रार्थना समाप्त हो चुकी होती है और हमें देर हो जाता है।,हम दोनों जब स्कूल पहुंचते हैं तब प्रार्थना समाप्त हो चुकी होती है और हमें देर हो जाती है।,2,human
सीबीआई ने कादियान और 25 अन्य पर मार्च 1993 में केस रजिस्टर किया और जून 1996 में चार्जशीट फाइल की थी तो।,सीबीआई ने कादियान और 25 अन्य पर मार्च 1993 में केस दर्ज किया और जून 1996 में चार्जशीट दायर की थी।,3,synthetic
"इसके अलावा अमिताभ बच्चन के ब्रह्मास्त्र, झुंड और मेडे जैसी फिल्मों में भी नजर आएंगे।","इसके अलावा अमिताभ बच्चन 'ब्रह्मास्त्र', 'झुंड' और 'मेडे' जैसी फिल्मों में भी नजर आएंगे।",3,synthetic
रेलवे स्टेशन पर कुली नहीं मिल रहा। सामान खुद उठाना पड़ेगा।,रेलवे स्टेशन पर कुली नहीं मिल रहे। सामान खुद उठाना पड़ेगा।,1,human
रियलिटी शो ‘इंडियन आयडल’ की पूर्व प्रतिभागी भूमि ने कई गुजराती फिल्मों में भी गाया है।,रियलिटी शो ‘इंडियन आइडल’ की पूर्व प्रतिभागी भूमि ने कई गुजराती फिल्मों में भी गाया है।,1,synthetic
दुनिया में सर्वाधिक 10 ओलंपिक खेलने का रिकार्ड कनाडा के इयान मिलर का नाम है।,दुनिया में सर्वाधिक 10 ओलंपिक खेलने का रिकार्ड कनाडा के इयान मिलर के नाम है।,1,synthetic
"बहुभीत कागजी थैले का उपयोग किया जाता है प्रायः थोक सामग्रियों जैसेकि उर्वरक, पशु चारा, रेत, शुष्क रसायन, आटा और सीमेंट के लिए शिपिंग कंटेनर(पात्र) के रूप में।","बहुभीत कागजी थैले का उपयोग प्रायः थोक सामग्रियों जैसेकि उर्वरक, पशु चारा, रेत, शुष्क रसायन, आटा और सीमेंट के लिए शिपिंग कंटेनर(पात्र) के रूप में किया जाता है।",4,synthetic
उसके हत्-स्पन्दन की गति अब धीमा होती जा रहा थी और वह उसे सुन सकता था।,उसके हृदय-स्पंदन की गति अब धीमी होती जा रही थी और वह उसे सुन सकता था।,2,synthetic
उन्होंने कहा कि हालांकि भारत जलवायु परिवर्तन के लिए जिम्मेदार नहीं हैं+ लेकिन वह इस चुनौती से निपटने के के लिए पूरी जिम्मेदारी के साथ कार्रवाई कर रहे है।,उन्होंने कहा कि हालांकि भारत जलवायु परिवर्तन के लिए जिम्मेदार नहीं है+ लेकिन वह इस चुनौती से निपटने के लिए पूरी जिम्मेदारी के साथ कार्रवाई कर रहा है।,3,synthetic
उसका छोटा भाई अभी स्कूल जाना शुरू किया है और बहुत शरारती है लेकिन पढ़ाई में तेज़ है।,उसके छोटे भाई ने अभी स्कूल जाना शुरू किया है और बहुत शरारती है लेकिन पढ़ाई में तेज़ है।,3,human
इन वारंट को 600 रुपये प्रति शेयर के आधार पर एचडीएफसी लिमिटेड के इक्विटी शेयर में तब्दील किया जा सकता है जबकि मौजूदा शेयर मूल्य 672 रुपये प्रति शेयर है।,इन वारंट को 600 रुपये प्रति शेयर के आधार पर एचडीएफसी लिमिटेड के इक्विटी शेयर में तब्दील किया जा सकता है जबकि मौजूदा शेयर मूल्य 672 रुपये प्रति शेयर है।,1,synthetic
वह अपना काम खत्म करता है और घर जाता है फिर आराम करता है थोड़ी देर।,वह अपना काम खत्म करेगा और घर जाएगा फिर थोड़ी देर आराम करेगा।,2,human
यहोवा के लोग इस बात को समझते हैं कि बच्चों को पालने में खुशी तो मिलती है मगर इसके साथ रिस्पॉन्सिबिलिटी भी उठानी पड़ती है।,यहोवा के लोग इस बात को समझते हैं कि बच्चों को पालने में खुशी तो मिलती है मगर इसके साथ ज़िम्मेदारी भी उठानी पड़ती है।,4,synthetic
करवा चौथ में मेरी पत्नी व्रत रखा था चाँद देखने को इंतज़ार कर रहा था।,करवा चौथ में मेरी पत्नी ने व्रत रखा था चाँद देखने के लिए इंतज़ार कर रही थी।,3,human
मैंने पाँच किताबों को पढ़ा और मेरेको उनमें से तीन बहुत पसंद आई।,मैंने पाँच किताबें पढ़ीं और मुझे उनमें से तीन बहुत पसंद आईं।,2,human
वह मेरेको एक अच्छी किताब दिखाएगा जिसमें बहुत ज्ञान की बातें हैं।,वह मुझे एक अच्छी किताब दिखाएगा जिसमें बहुत ज्ञान की बातें हैं।,1,human
उसका बेटी कल कॉलेज से परीक्षा पास करके आया है और अब वह आगे की पढ़ाई के लिए प्रवेश लेगा।,उसकी बेटी कल कॉलेज से परीक्षा पास करके आई है और अब वह आगे की पढ़ाई के लिए प्रवेश लेगी।,3,human
"इस प्रकार तुम अपनी रीतियों से, जिन्हें तुम ने ठहराया है, परमेश्वर का वचन टाल देते हो। और ऐसे ऐसे बहुत से काम करते थे।","इस प्रकार तुम अपनी रीतियों से, जिन्हें तुम ने ठहराया है, परमेश्वर का वचन टाल देते हो. और ऐसे ऐसे बहुत से काम करते हो।",4,synthetic
इसके अलावा कुछ वैश्विक मुद्राओं के मुकाबले डॉलर में मजबूती से भी रुपया दबाव में रहा।,इसके अलावा कुछ वैश्विक मुद्राओं के मुकाबले डॉलर में मजबूती से भी रुपया दबाव में रहा।,1,synthetic
हमारे कई दोस्त विदेश में पढ़ाई करता है और वहां से अनुभव प्राप्त करता है।,हमारे कई दोस्त विदेश में पढ़ाई करते हैं और वहां से अनुभव प्राप्त करते हैं।,1,human
स्वामी जी ने भक्तों को आशीष दिया और कहा कि तुम सब मेरा आशीर्वाद लो।,स्वामी जी ने भक्तों को आशीष दिया और कहा कि आप सब मेरा आशीर्वाद लें।,1,human
आजकल पेट्रोल डीजल के प्राइस रोज बढ़ते जा रहे हैं जिससे ट्रांसपोर्ट महंगा हो गया है।,आजकल पेट्रोल डीजल की कीमतें रोज़ बढ़ती जा रही हैं जिससे परिवहन महंगा हो गया है।,4,human
सारा लोगों से बहुत प्यार करते है तो ज़ाहिर है कि उसे अपने रिश्‍तेदारों से बहुत अटैचमेंट होगा,सारा लोगों से बहुत प्यार करती है तो ज़ाहिर है कि उसे अपने रिश्‍तेदारों से बहुत लगाव होगा,2,synthetic
दिल्ली के मुख्यमंत्री और मंत्री के वाहनों को हालांकि इससे छूट नहीं दी गई है।,दिल्ली के मुख्यमंत्री और मंत्रियों के वाहनों को हालांकि इससे छूट नहीं दी गई है।,3,synthetic
गौरतलब है कि सोमवार को सोने में 100 रुपये की गिरावट देखने को मिले थी।,गौरतलब है कि सोमवार को सोने में 100 रुपये की गिरावट देखने को मिली थी।,4,synthetic
उस बच्चे रोज़ पार्क में खेलते हैं और अपने दोस्तों के साथ फुटबॉल और क्रिकेट का आनंद लेते हैं।,वे बच्चे रोज़ पार्क में खेलते हैं और अपने दोस्तों के साथ फुटबॉल और क्रिकेट का आनंद लेते हैं।,1,human
कमिश्नर को भेजे एक सुझाव में पार्षद कैंथ ने सुझाये हैं कई तरीके आम जनता पर बोझ डाले बिना राजस्व को बढ़ाने के।,कमिश्नर को भेजे एक सुझाव में पार्षद कैंथ ने आम जनता पर बोझ डाले बिना राजस्व को बढ़ाने के कई तरीके सुझाये हैं।,4,synthetic
आप और आपका परिवार कैसा है और आप कब हमारे गांव आएगा और हमारे साथ कुछ दिन रहेगा?।,आप और आपका परिवार कैसे हैं और आप कब हमारे गांव आएंगे और हमारे साथ कुछ दिन रहेंगे?।,3,human
जब कार चालक से पुलिस ने मांगे कार के दस्तावेज तो वह दस्तावेज भी नहीं दिखा पाया।,जब कार चालक से पुलिस ने कार के दस्तावेज मांगे तो वह दस्तावेज भी नहीं दिखा पाया।,4,synthetic
भारतीय तटरक्षक भी सतर्क हैं और सतर्क किया गया है मछुआरों और व्यापारी जहाजों को समुद्र में न जाने के लिए।,भारतीय तटरक्षक भी सतर्क हैं और मछुआरों और व्यापारी जहाजों को समुद्र में न जाने के लिए सतर्क किया गया है।,4,synthetic
संगीतकला में निष्णात वसन्ता देवी ने पति के प्रभाव में आकर लेखन कार्य आरम्भ किया।,संगीतकला में निष्णात वसंत देवी ने पति के प्रभाव में आकर लेखन कार्य आरंभ किया।,2,synthetic
प्रधानमंत्री श्री नरेन्‍द्र मोदी ने आज ऑस्‍ट्रेलिया के पूर्व प्रधानमंत्री श्री टोनी अबॉट के साथ मुलाकात की।,प्रधानमंत्री श्री नरेंद्र मोदी ने आज ऑस्ट्रेलिया के पूर्व प्रधानमंत्री श्री टोनी अबॉट के साथ मुलाकात की।,3,synthetic
उनकी अल्पायु में मौत से भारतीय सिनेमा को होने वाले नुकसान की भरपाई रही असंभव।,उनकी अल्पायु में मौत से भारतीय सिनेमा को होने वाले नुकसान की भरपाई असंभव रही।,4,synthetic
जिला पार्षद चांद पहलवान+ पंचायत समिति सदस्य सतीश कुमार+ पंच बलबीर+ जगदीश+ नरेश देवी+ लख्मी+ जयपाल+ कमला देवी+ मुकेश के अलावा बड़ा संख्या में ग्रमीणों ने बैठक में हिस्सा लिया था।,जिला पार्षद चांद पहलवान+ पंचायत समिति सदस्य सतीश कुमार+ पंच बलबीर+ जगदीश+ नरेश देवी+ लख्मी+ जयपाल+ कमला देवी+ मुकेश के अलावा बड़ी संख्या में ग्रामीणों ने बैठक में हिस्सा लिया।,3,synthetic
जब मैं अमेरिका पहुँचता हूँ+ तब अपने दोस्तों से मिलता हूँ और घूमने जाता हूँ उनके साथ।,जब मैं अमेरिका पहुँचूँगा+ तब अपने दोस्तों से मिलूँगा और उनके साथ घूमने जाऊँगा।,2,human
शल्‍य चिकित्‍सक रियर एडमिरल कुंवर करणी सिंह के 54 से अधिक राष्‍ट्रीय और अन्‍तर्राष्‍ट्रीय वैज्ञानिक शोध पत्र हुए हैं प्रकाशित।,शल्‍य चिकित्‍सक रियर एडमिरल कुंवर करणी सिंह के 54 से अधिक राष्‍ट्रीय और अन्‍तर्राष्‍ट्रीय वैज्ञानिक शोध पत्र प्रकाशित हुए हैं।,4,synthetic
मैं मेरे दोस्त के साथ बाजार गया और हमने कई चीजें खरीदीं वहां से।,मैं अपने दोस्त के साथ बाजार गया और हमने वहां से कई चीजें खरीदीं।,2,human
जाने-माना वैज्ञानिक सिवान के. को भारतीय अंतरिक्ष अनुसंधान संगठन (इसरो) का अध्यक्ष नियुक्त किया गया है।,जाने-माने वैज्ञानिक सिवान के. को भारतीय अंतरिक्ष अनुसंधान संगठन (इसरो) का अध्यक्ष नियुक्त किया गया है।,1,synthetic
गावस्कर के बयान पर मांजरेकर ने कहा- मैं गावस्कर सर का चयनकर्ताओं और विराट कोहली को कैप्टन बनाए रखने पर जो नजरिया है उससे एग्री नहीं हूं।,गावस्कर के बयान पर मांजरेकर ने कहा- मैं गावस्कर सर का चयनकर्ताओं और विराट कोहली को कप्तान बनाए रखने पर जो नजरिया है उससे सहमत नहीं हूं।,2,synthetic
मैंने अपनी बहन को से पूछा कि क्या वह मेरी मदद करेगी।,मैंने अपनी बहन से पूछा कि क्या वह मेरी मदद करेगी।,1,human
मुझे अपना क्लास में सब दोस्त बहुत पसंद है हम साथ खेलते हैं।,मुझे अपनी क्लास में सब दोस्त बहुत पसंद हैं हम साथ खेलते हैं।,2,human
मुझे यह ऑफर अट्रैक्टिव लगता है।,मुझे यह प्रस्ताव आकर्षक लगता है।,2,human
वारदात की सूचना के बाद मौके में पहुंची सदर थाना पुलिस जांच ही शुरू कर दिया है।,वारदात की सूचना के बाद मौके पर पहुंची सदर थाना पुलिस ने जांच शुरू कर दी है।,4,synthetic
शादी के बाद वर और वधू दोनों नए घर में रहने लगा और खुशी से जीवन बिताने लगा।,शादी के बाद वर और वधू दोनों नए घर में रहने लगे और खुशी से जीवन बिताने लगे।,1,human
वेस्टइंडीज को खेलना था कोलकाता में सोमवार को एक और वनडे मैच और इसके बाद 22 अक्तूबर को कटक में टी20 मैच होना था।,वेस्टइंडीज को कोलकाता में सोमवार को एक और वनडे मैच खेलना था और इसके बाद 22 अक्तूबर को कटक में टी20 मैच होना था।,4,synthetic
मंत्री महोदय ने रोशनी डाली इस बात पर कि रेलवे जागरूक है अपनी वाणिज्यिक लाभप्रदता को बनाए रखते हुए सामाजिक एवं आर्थिक दोनों ही दोहरी जिम्मेदारियों के प्रति।,मंत्री महोदय ने इस बात पर रोशनी डाली कि रेलवे अपनी वाणिज्यिक लाभप्रदता को बनाए रखते हुए सामाजिक एवं आर्थिक दोनों ही दोहरी जिम्मेदारियों के प्रति जागरूक है।,4,synthetic
बारिश में पाँच गायों खो गया था और अब मिल गया है।,बारिश में पाँच गायें खो गई थीं और अब मिल गई हैं।,2,human
मैं कल स्कूल जाता हूँ और अपने दोस्तों से मिलता हूँ जो वहां मेरा इंतजार कर रहे होंगे।,मैं कल स्कूल जाऊँगा और अपने दोस्तों से मिलूँगा जो वहां मेरा इंतजार कर रहे होंगे।,1,human
इंडियन प्रीमियर लीग (आईपीएल) टूर्नामेंट की सबसे सफल टीमों मे शामिल चेन्न्नई सुपर किंग्स पहली बार बिना प्लेऑफ खेले ही हो गई बाहर।,इंडियन प्रीमियर लीग (आईपीएल) टूर्नामेंट की सबसे सफल टीमों मे शामिल चेन्न्नई सुपर किंग्स पहली बार बिना प्लेऑफ खेले ही बाहर हो गई।,1,synthetic
शुद्ध लाभ 21 फीसदी बढ़ा: इंडियन बैंक का जून में समाप्त वित्त वर्ष 2017-18 की पहली तिमाही में शुद्ध लाभ बढ़कर 21.16 फीसदी 372.40 करोड़ रुपये रहा।,शुद्ध लाभ 21 फीसदी बढ़ा :इंडियन बैंक का जून में समाप्त वित्त वर्ष 2017-18 की पहली तिमाही में शुद्ध लाभ 21.16 फीसदी बढ़कर 372.40 करोड़ रुपये रहा।,1,synthetic
बच्चे स्कूल की छुट्टी के दिन घर में आराम करते हैं और अपना मनपसंद खेल खेलते हैं या टीवी देखते हैं लेकिन माता-पिता चाहते हैं कि वे कुछ पढ़ाई भी करे और समय बर्बाद न करे।,बच्चे स्कूल की छुट्टी के दिन घर में आराम करते हैं और अपने मनपसंद खेल खेलते हैं या टीवी देखते हैं लेकिन माता-पिता चाहते हैं कि वे कुछ पढ़ाई भी करें और समय बर्बाद न करें।,3,human
उसका बहन कल ग्रैजुएशन पार्टी में गया था और बहुत एन्जॉय किया था।,उसकी बहन कल स्नातक पार्टी में गई थी और बहुत आनंद लिया था।,4,human
आज ट्विटर पर ट्रेंडिंग देखा था जो कल का मैच के बारे में था सबको बात कर रहा था।,आज ट्विटर पर ट्रेंडिंग देखा था जो कल के मैच के बारे में था सब लोग बात कर रहे थे।,3,human
मास्टर जी ने छात्रों से कहा कि तुम हमेशा अनुशासन में रहो और अच्छे अंक लाओ।,मास्टर जी ने छात्रों से कहा कि तुम हमेशा अनुशासन में रहो और अच्छे अंक लाओ ।,1,human
मेरी नानी हर रविवार को हमारे घर आता है और हमारे लिए स्वादिष्ट खाना बनाता है।,मेरी नानी हर रविवार को हमारे घर आती हैं और हमारे लिए स्वादिष्ट खाना बनाती हैं।,2,human
