incorrect,correct,#errors,data_source
वह अपना काम पूरा करके होटल में आराम करता था जब मैं उसे फोन किया।,वह अपना काम पूरा करके होटल में आराम कर रहा था जब मैंने उसे फोन किया।,2,human
हम परीक्षा के बाद पिकनिक पर जाते हैं और वहाँ मज़ा करते हैं सारा दिन।,हम परीक्षा के बाद पिकनिक पर जाएँगे और वहाँ सारा दिन मज़ा करेंगे।,2,human
एडोब स्कैन से हिंदी पेपर को डिजिटल करने को इस्तेमाल किया था जो बहुत क्लियर आया था।,एडोब स्कैन से हिंदी पेपर को डिजिटल करने के लिए इस्तेमाल किया था जो बहुत क्लियर आया था।,1,human
हमारे गांव के सभी किसान मिलकर त्योहार मनाया और खूब नाचा गाया सारी रात।,हमारे गांव के सभी किसानों ने मिलकर त्योहार मनाया और सारी रात खूब नाचे गाए।,3,human
आज दिवाली का त्योहार है मेरा पड़ोसी अपना घर को रंगोली बनाया है बहुत सुंदर दिख रहा है।,आज दिवाली का त्योहार है मेरे पड़ोसी ने अपने घर में रंगोली बनाई है बहुत सुंदर दिख रही है।,5,human
तीन बैलों खेत जोत रहा था और किसान उनके साथ था।,तीन बैल खेत जोत रहे थे और किसान उनके साथ था।,2,human
वह आदमी जो रोज़ सुबह-शाम हमारे गली से गुज़रता है+ एक मेहनती व्यक्ति है और अपना परिवार का पालन-पोषण के लिए कड़ी मेहनत करता है लेकिन आर्थिक स्थिति अच्छा नहीं है।,वह आदमी जो रोज़ सुबह-शाम हमारी गली से गुज़रता है+ एक मेहनती व्यक्ति है और अपने परिवार के पालन-पोषण के लिए कड़ी मेहनत करता है लेकिन आर्थिक स्थिति अच्छी नहीं है।,3,human
बारिश का मौसम आने पर हमारे गाँव में सब जगह हरा-भरा हो जाता है।,बारिश का मौसम आने पर हमारे गाँव में सब जगह हरी-भरी हो जाती है।,2,human
आज ऑफिस मीटिंग में बॉस ने टार्गेट बढ़ाने को कहा लेकिन सैलरी नहीं बढ़ाएंगे।,आज कार्यालय बैठक में मालिक ने लक्ष्य बढ़ाने को कहा लेकिन वेतन नहीं बढ़ाएंगे।,5,human
पुलिस ने चोरों को पकड़ा और उसे जेल भेज दिया तुरंत कार्रवाई करके।,पुलिस ने चोरों को पकड़ा और उन्हें तुरंत कार्रवाई करके जेल भेज दिया।,2,human
हम आज शाम को मिलते हैं और फिर साथ में डिनर करते हैं एक अच्छे रेस्टोरेंट में।,हम आज शाम को मिलेंगे और फिर एक अच्छे रेस्टोरेंट में साथ में डिनर करेंगे।,2,human
उसका पिता एक ईमानदार दुकानदार है और हमेशा ग्राहकों के साथ सच्चाई से व्यवहार करता है लेकिन मुनाफा कम मिलता है।,उसके पिता एक ईमानदार दुकानदार हैं और हमेशा ग्राहकों के साथ सच्चाई से व्यवहार करते हैं लेकिन मुनाफा कम मिलता है।,3,human
आचार्य जी ने सभी विद्यार्थियों को बुलाया और तुम सब मेहनत से पढ़ो ऐसा कहा।,आचार्य जी ने सभी विद्यार्थियों को बुलाया और आप सब मेहनत से पढ़ें ऐसा कहा।,1,human
हम परसों जयपुर जाते हैं और वहाँ तीन दिन रहते हैं मेरे चाचा के घर।,हम परसों जयपुर जाएँगे और वहाँ मेरे चाचा के घर तीन दिन रहेंगे।,2,human
मेरा भाई गाना गाया और हम सब ने तालियाँ बजाया।,मेरे भाई ने गाना गाया और हम सब ने तालियाँ बजाईं।,3,human
उसने पाँच सेबों खरीदे और उन्हें अपने दोस्तों को बाँट दिया।,उसने पाँच सेब खरीदे और उन्हें अपने दोस्तों को बाँट दिया।,1,human
वह ऑलवेज हैप्पी रहता है।,वह हमेशा खुश रहता है।,2,human
राजस्थान में ऊंट सफारी करने को गया था थार रेगिस्तान में जो बहुत रोमांचक अनुभव था।,राजस्थान में ऊँट सफारी करने गया था थार रेगिस्तान में जो बहुत रोमांचक अनुभव था।,2,human
मोहन और सोहन+ जो पिछले साल अमेरिका गया था+ वह आज वापस आया है और अपने अनुभव बता रहा है।,मोहन और सोहन+ जो पिछले साल अमेरिका गए थे+ वह आज वापस आये हैं और अपना अनुभव बता रहे हैं।,3,human
मेरे पास सात पेनसिलों हैं और मैं उनसे सुंदर चित्र बनाता हूँ हर दिन।,मेरे पास सात पेंसिलें हैं और मैं हर दिन उनसे सुंदर चित्र बनाता हूँ।,2,human
मैंने हॉस्पिटल में जॉब अप्लाई किया है और इंटरव्यू के लिए वेट कर रहा हूँ।,मैंने चिकित्सालय में नौकरी के लिए आवेदन किया है और साक्षात्कार की प्रतीक्षा कर रहा हूँ।,5,human
हमारे स्कूल में दो नई अध्यापिकाओं आई हैं जो बहुत अच्छा पढ़ाती हैं।,हमारे स्कूल में दो नई अध्यापिकाएँ आई हैं जो बहुत अच्छा पढ़ाती हैं।,1,human
मैं यूनिवर्सिटी में पढ़ता हूँ। तुम कहाँ स्टडी करते हो?,मैं विश्वविद्यालय में पढ़ता हूँ। तुम कहाँ अध्ययन करते हो?,2,human
मेरे चाचा जी जो दिल्ली से आया था+ वह कल वापस जाएगा।,मेरे चाचा जी जो दिल्ली से आए थे+ वह कल वापस जाएँगे।,2,human
जिन लोगों ने पहले से पैसे जमा किया है वह कृपया अपनी रसीद ले जाए।,जिन लोगों ने पहले से पैसे जमा किए हैं वे कृपया अपनी रसीद ले जाएँ।,3,human
उसके दो बच्चों स्कूल में अच्छा पढ़ाई कर रहा है इस वर्ष।,उसके दो बच्चे स्कूल में अच्छी पढ़ाई कर रहे हैं इस वर्ष।,3,human
कल रात तेज़ हवा चला था और कई पेड़ गिर गया था जिससे रास्ते बंद हो गए थे और लोगों को आने-जाने में परेशानी हुआ था लेकिन सुबह तक सफाई हो गई थी।,कल रात तेज़ हवा चली थी और कई पेड़ गिर गए थे जिससे रास्ते बंद हो गए थे और लोगों को आने-जाने में परेशानी हुई थी लेकिन सुबह तक सफाई हो गई थी।,3,human
उसका बिहेवियर अच्छा नहीं है।,उसका व्यवहार अच्छा नहीं है।,1,human
वह कंप्लेन करता रहता है हमेशा।,वह हमेशा शिकायत करता रहता है।,2,human
दस विद्यार्थियों ने प्रतियोगिता में भाग लिया हैं और पुरस्कार जीते हैं।,दस विद्यार्थियों ने प्रतियोगिता में भाग लिया है और पुरस्कार जीते हैं।,1,human
टीचर जी हमें गणित का सवाल हल करना पढ़ाया अच्छे तरीके से कक्षा में।,टीचर जी ने हमें कक्षा में अच्छे तरीके से गणित का सवाल हल करना पढ़ाया।,2,human
मेरे पास नौ कलमों हैं+ तुम्हें चाहिए तो ले लो।,मेरे पास नौ कलम हैं+ तुम्हें चाहिए तो ले लो।,1,human
उसका माता-पिता हर साल गर्मियों की छुट्टियों में पहाड़ों को जाते हैं और वहाँ एक महीना रहते हैं लेकिन इस साल वह नहीं जा सकेगा क्योंकि काम बहुत है।,उसके माता-पिता हर साल गर्मियों की छुट्टियों में पहाड़ों पर जाते हैं और वहाँ एक महीना रहते हैं लेकिन इस साल वे नहीं जा सकेंगे क्योंकि काम बहुत है।,4,human
मेरी माँ हर दिन सुबह जल्दी उठकर पूजा-पाठ करती है फिर सबके लिए नाश्ता बनाती है और हम सबको खिलाकर ही अपना खाना खाती है क्योंकि यही हमारा घर का नियम है।,मेरी माँ हर दिन सुबह जल्दी उठकर पूजा-पाठ करती हैं फिर सबके लिए नाश्ता बनाती हैं और हम सबको खिलाकर ही अपना खाना खाती हैं क्योंकि यही हमारे घर का नियम है।,4,human
मैं हर दिन सुबह उठता हूँ और व्यायाम करता हूँ अपने स्वास्थ्य के लिए।,मैं हर दिन सुबह उठता हूँ और अपने स्वास्थ्य के लिए व्यायाम करता हूँ।,1,human
क्या आप मुझे इस पते को बता सकते हैं? मैं मेरे दोस्त से मिलना चाहता हूँ।,क्या आप मुझे यह पता बता सकते हैं? मैं अपने दोस्त से मिलना चाहता हूँ।,2,human
उनके परिवार के तीन सदस्य डॉक्टर बन गया है और एक ही अस्पताल में काम करता है।,उनके परिवार के तीन सदस्य डॉक्टर बन गए हैं और एक ही अस्पताल में काम करते हैं।,1,human
मेरा भाई कल अपना गर्लफ्रेंड के साथ फिल्म देखने गया था।,मेरा भाई कल अपनी प्रेमिका के साथ फिल्म देखने गया था।,2,human
मैंने दो सुंदर चित्रों को दीवार पर लगाया है जो मेरे दोस्त ने बनाए थे।,मैंने दो सुंदर चित्र दीवार पर लगाए हैं जो मेरे दोस्त ने बनाए थे।,2,human
वह मेरा दोस्त है और वह बहुत अच्छा गाती है और सभी स्कूल कार्यक्रमों में वह गाने के लिए बुलाया जाता है।,वह मेरा दोस्त है और वह बहुत अच्छा गाता है और सभी स्कूल कार्यक्रमों में वह गाने के लिए बुलाया जाता है।,1,human
उन औरतें हर दिन बाज़ार जाकर सब्जी खरीदता है और घर आकर सबके लिए खाना बनाता है।,वे औरतें हर दिन बाज़ार जाकर सब्जी खरीदती हैं और घर आकर सबके लिए खाना बनाती हैं।,3,human
कैफे कॉफी डे में बैठकर काम करने को कोशिश किया था लेकिन बहुत शोर था।,कैफे कॉफी डे में बैठकर काम करने की कोशिश की थी लेकिन बहुत शोर था।,2,human
सरकारी हॉस्पिटल में डॉक्टर मिलने के लिए सुबह पांच बजे से लाइन लगाना पड़ता है।,सरकारी अस्पताल में डॉक्टर से मिलने के लिए सुबह पांच बजे से लाइन लगानी पड़ती है।,2,human
कई बच्चों मैदान में खेलता है और शिक्षक उन्हें देखता है जबकि प्रिंसिपल स्कूल में बैठे हैं।,कई बच्चे मैदान में खेलते हैं और शिक्षक उन्हें देखते हैं जबकि प्रिंसिपल स्कूल में बैठे हैं।,2,human
क्लास में जो बच्चा बैठा है वह बहुत शरारती है हमेशा मज़ाक करता रहता है।,क्लास में जो बच्चे बैठे हैं वे बहुत शरारती हैं हमेशा मज़ाक करते रहते हैं।,5,human
टेंडेम ऐप से लैंग्वेज एक्सचेंज करने को ट्राई किया था हिंदी सीखने के लिए।,टेंडेम ऐप से लैंग्वेज एक्सचेंज करने की कोशिश की थी हिंदी सीखने के लिए।,2,human
वह हमेशा लेट आता है क्लास में।,वह हमेशा कक्षा में देर से आता है।,2,human
अनेक परिंदों इस क्षेत्र में रहता है और यहाँ का वातावरण सुंदर बनाते हैं।,अनेक परिंदे इस क्षेत्र में रहते हैं और यहाँ का वातावरण सुंदर बनाते हैं।,2,human
चोर ने घर में घुसकर गहने चुराया+ पैसे लिया और चुपचाप भाग गया रात के अंधेरे में।,चोर ने घर में घुसकर गहने चुराए+ पैसे लिए और चुपचाप भाग गया रात के अंधेरे में।,2,human
मुझे दो कारों की जरूरत हैं क्योंकि मेरा परिवार बड़ा है और हम साथ चलते हैं।,मुझे दो कारों की जरूरत है क्योंकि मेरा परिवार बड़ा है और हम साथ चलते हैं।,1,human
मैं रोज मॉर्निंग वॉक करता हूँ और इवनिंग में जिम जाता हूँ।,मैं रोज़ सुबह टहलता हूँ और शाम में व्यायामशाला जाता हूँ।,3,human
मेरा बहन भी इसी स्कूल में पढ़ता है लेकिन अलग क्लास में ऊपर वाली।,मेरी बहन भी इसी स्कूल में पढ़ती है लेकिन अलग क्लास में ऊपर वाली।,2,human
हिमाचल में ट्रेकिंग करने को गया था मनाली में जो बहुत चुनौतीपूर्ण और रोमांचक था।,हिमाचल में ट्रेकिंग करने गया था मनाली में जो बहुत चुनौतीपूर्ण और रोमांचक थी।,2,human
उसका ऑपिनियन बहुत इंपॉर्टेंट है।,उसका मत बहुत महत्वपूर्ण है।,2,human
सभी छात्र और अध्यापक स्कूल की सफाई में लगा था और पूरा दिन काम किया।,सभी छात्र और अध्यापक स्कूल की सफाई में लगे थे और पूरा दिन काम किया।,1,human
जब हम कॉलेज में होते हैं+ तब हमें बहुत मज़ा आता है और समय कैसे बीतता है पता ही नहीं चलता।,जब हम कॉलेज में होंगे+ तब हमें बहुत मज़ा आएगा और पता ही नहीं चलेगा कि समय कैसे बीतता है।,2,human
मेरी छोटा बहन कल अपना कॉलेज के दोस्तों के साथ पिकनिक पर गया था और वहाँ उन्होंने बहुत मज़ा किया था लेकिन शाम को वापस आते समय उसका गाड़ी खराब हो गया था।,मेरी छोटी बहन कल अपने कॉलेज के दोस्तों के साथ पिकनिक पर गई थी और वहाँ उन्होंने बहुत मज़ा किया था लेकिन शाम को वापस आते समय उसकी गाड़ी खराब हो गई थी।,5,human
राम और श्याम जिन्होंने कल बाजार जाता है+ वह अभी तक लौटा नहीं है और हम चिंतित है।,राम और श्याम जिन्होंने कल बाजार जाना है+ वे अभी तक लौटे नहीं हैं और हम चिंतित हैं।,3,human
उसने आठ किताबों पढ़ा है इस महीने और अब परीक्षा के लिए तैयार है।,उसने आठ किताबें पढ़ी हैं इस महीने और अब परीक्षा के लिए तैयार है।,2,human
मुझे लगता है मैं अपना स्पोर्ट्स में और अच्छा परफॉर्म कर सकता हूँ अभ्यास करके।,मुझे लगता है मैं अपने स्पोर्ट्स में और अच्छा परफॉर्म कर सकता हूँ अभ्यास करके।,1,human
दुओलिंगो ऐप से हिंदी सीखने को कोशिश किया था लेकिन बहुत बेसिक लेवल का था।,दुओलिंगो ऐप से हिंदी सीखने की कोशिश की थी लेकिन बहुत बेसिक लेवल का था।,2,human
उसका काम बहुत मुश्किल है लेकिन वह हमेशा पूरी मेहनत से करता है।,उसका काम बहुत मुश्किल है लेकिन वह हमेशा पूरी मेहनत से करती है।,1,human
जब मौसम अच्छा होता है+ मैं बाहर जाता हूँ और टहलता हूँ।,जब मौसम अच्छा होता है+ मैं बाहर जाता हूँ और टहलता हूँ।,1,human
आज तक ऐप से हिंदी न्यूज़ पढ़ने को कोशिश किया था लेकिन बहुत एडवर्टाइजमेंट था।,आज तक ऐप से हिंदी न्यूज़ पढ़ने की कोशिश की थी लेकिन बहुत एडवर्टाइजमेंट था।,2,human
छह महीनों के बाद मैं अपने देश वापस लौटूंगा और अपने परिवार से मिलूंगा।,छह महीने के बाद मैं अपने देश वापस लौटूंगा और अपने परिवार से मिलूंगा।,1,human
पूज्य महाराज जी ने भक्तों से कहा कि तुम सब अपना मन शुद्ध रखो।,पूज्य महाराज जी ने भक्तों से कहा कि आप सब अपना मन शुद्ध रखें।,2,human
हमारा नेबरहुड बहुत पीसफुल है और सभी रेजिडेंट्स हैप्पी रहते हैं।,हमारा मोहल्ला बहुत शांतिपूर्ण है और सभी निवासी खुश रहते हैं।,4,human
संत महात्मा ने उपदेश दिया कि तुम सब मानवता की सेवा करो और प्रेम बांटो।,संत महात्मा ने उपदेश दिया कि आप सब मानवता की सेवा करें और प्रेम बांटें।,3,human
दो छात्रों कक्षा में खड़ा है और अध्यापक से प्रश्न पूछ रहा है।,दो छात्र कक्षा में खड़े हैं और अध्यापक से प्रश्न पूछ रहे हैं।,2,human
हमारे गाँव का पंचायत सदस्य बहुत ईमानदार व्यक्ति है और सभी का काम निष्पक्ष तरीके से पूरा करता है।,हमारे गाँव के पंचायत सदस्य बहुत ईमानदार व्यक्ति हैं और सभी का काम निष्पक्ष तरीके से पूरा करते हैं।,3,human
मुझे भारत का एजुकेशन सिस्टम देखकर आश्चर्य होता है स्टूडेंट्स बहुत हार्ड वर्क करता है।,मुझे भारत के एजुकेशन सिस्टम देखकर आश्चर्य होता है स्टूडेंट्स बहुत हार्ड वर्क करते हैं।,2,human
मैं एक बुक पढ़ रहा हूँ जो इंटरेस्टिंग है।,मैं एक पुस्तक पढ़ रहा हूँ जो रोचक है।,2,human
उसका नाना बहुत बुजुर्ग हैं लेकिन अभी भी अपना बगीचे की देखभाल करते हैं और पौधों से प्रेम करते हैं।,उसके नाना बहुत बुजुर्ग हैं लेकिन अभी भी अपने बगीचे की देखभाल करते हैं और पौधों से प्रेम करते हैं।,2,human
अनेक विद्यार्थियों परीक्षा में असफल हो गया है और अब बहुत दुखी हैं।,अनेक विद्यार्थी परीक्षा में असफल हो गए हैं और अब बहुत दुखी हैं।,2,human
कुकपैड ऐप पर हिंदी में होम कुकिंग टिप्स पढ़ने को इंटरेस्ट है क्योंकि बिगिनर फ्रेंडली होता है।,कुकपैड ऐप पर हिंदी में होम कुकिंग टिप्स पढ़ने में इंटरेस्ट है क्योंकि बिगिनर फ्रेंडली होती है।,2,human
बच्चों का स्कूल एडमिशन के लिए डोनेशन भी देना पड़ता है जो बहुत गलत बात है।,बच्चों के स्कूल में प्रवेश के लिए चंदा भी देना पड़ता है जो बहुत गलत बात है।,3,human
मेरे दादी हर दिन सुबह मंदिर जाता है और एक घंटे तक पूजा करता है फिर गरीब बच्चों को खाना बाँटता है क्योंकि उसका मानना है कि सेवा ही सबसे बड़ा धर्म है।,मेरी दादी हर दिन सुबह मंदिर जाती हैं और एक घंटे तक पूजा करती हैं फिर गरीब बच्चों को खाना बाँटती हैं क्योंकि उनका मानना है कि सेवा ही सबसे बड़ा धर्म है।,5,human
हम दिल्ली जाते हैं और वहाँ पर्यटन स्थलों का भ्रमण करते हैं अगले हफ्ते।,हम अगले हफ्ते दिल्ली जाएँगे और वहाँ पर्यटन स्थलों का भ्रमण करेंगे।,2,human
साहब और उनकी पत्नी दोनों पिछले महीने यहाँ आया था और हमसे मिला था।,साहब और उनकी पत्नी दोनों पिछले महीने यहाँ आए थे और हमसे मिले थे।,1,human
कल हमारे स्किल डेवलपमेंट वर्कशॉप है और एक्सपर्ट्स कम्युनिकेशन स्किल्स और लीडरशिप के बारे में टीच करेंगे।,कल हमारी कौशल विकास कार्यशाला है और विशेषज्ञ संप्रेषण कौशल और नेतृत्व के बारे में सिखाएंगे।,6,human
मेरी बहन कल अपना नया कार से कॉलेज जाएगा और अपना दोस्तों को भी साथ लेकर जाएगा क्योंकि उनका भी वही कॉलेज में पढ़ाई होती है और समय भी बच जाएगा।,मेरी बहन कल अपनी नई कार से कॉलेज जाएगी और अपने दोस्तों को भी साथ लेकर जाएगी क्योंकि उनकी भी उसी कॉलेज में पढ़ाई होती है और समय भी बच जाएगा।,6,human
जब मौसम अच्छा होता है+ मैं छत पर जाता हूँ और किताब पढ़ता हूँ शांति से।,जब मौसम अच्छा होगा+ मैं छत पर जाऊँगा और शांति से किताब पढूँगा।,2,human
राजा और रानी+ जो हमारे राज्य का प्रतिनिधित्व करता है+ वह आज यहां दौरे पर आया है।,राजा और रानी+ जो हमारे राज्य का प्रतिनिधित्व करते हैं+ वे आज यहां दौरे पर आए हैं।,2,human
बगीचे में छह पेड़ों लगा हुआ है और सब फल दे रहा है।,बगीचे में छह पेड़ लगे हुए हैं और सब फल दे रहे हैं।,2,human
चार छात्रों ने अभ्यास कर रही हैं और दो खेल रही हैं मैदान में।,चार छात्र अभ्यास कर रहे हैं और दो खेल रहे हैं मैदान में।,2,human
मैं पहले अपना काम खत्म करता हूँ और फिर खेलने जाता हूँ अपने दोस्तों के साथ।,मैं पहले अपना काम खत्म करूँगा और फिर अपने दोस्तों के साथ खेलने जाऊँगा।,2,human
राधा और कृष्णा जो मेरे पड़ोसी है+ वह कल आया था और हमें अपनी यात्रा के बारे में बताया था।,राधा और कृष्ण जो मेरे पड़ोसी हैं+ वे कल आए थे और हमें अपनी यात्रा के बारे में बताया था।,2,human
अगर मौसम अच्छा होता है तो मैं पार्क में जाता हूँ और थोड़ी देर टहलता हूँ।,अगर मौसम अच्छा होगा तो मैं पार्क में जाऊँगा और थोड़ी देर टहलूँगा।,1,human
उसका माँ रोज़ सुबह मंदिर जाता है और भगवान को प्रार्थना करता है फिर घर आकर सबके लिए खाना बनाता है।,उसकी माँ रोज़ सुबह मंदिर जाती हैं और भगवान से प्रार्थना करती हैं फिर घर आकर सबके लिए खाना बनाती हैं।,5,human
राजा साहब ने घोषणा की कि तुम सब मेरे राज्य के महत्वपूर्ण नागरिक हो।,राजा साहब ने घोषणा की कि आप सब मेरे राज्य के महत्वपूर्ण नागरिक हैं।,2,human
आज अखबार में पढ़ा कि पेट्रोल डीजल के दाम फिर बढ़ गया है और अब तो आम आदमी के लिए गाड़ी चलाना लक्जरी हो गया है बस और ट्रेन का सहारा लेना पड़ता है।,आज अखबार में पढ़ा कि पेट्रोल डीजल के दाम फिर बढ़ गए हैं और अब तो आम आदमी के लिए गाड़ी चलाना विलासिता हो गई है बस और ट्रेन का सहारा लेना पड़ता है।,3,human
उसका नाम राजा था पर मुझे अभी पता चला कि वह लड़की है।,उसका नाम रानी था पर मुझे अभी पता चला कि वह लड़की है।,1,human
उसका बहन एक डॉक्टर है और वह शहर का सबसे बड़ा अस्पताल में काम करता है।,उसकी बहन एक डॉक्टर है और वह शहर के सबसे बड़े अस्पताल में काम करती है।,4,human
तुम्हारी माँ कैसी है? बीमारी ठीक हो गया?,तुम्हारी माँ कैसी हैं? बीमारी ठीक हो गई?,2,human
कॉलेज में दाखिला लेने के लिए बहुत कागजात चाहिए।,कॉलेज में दाखिला लेने के लिए बहुत कागज़ात चाहिए।,1,human
मैं हर शनिवार अपना कपड़े धोता हूँ और रविवार को अपना कमरा साफ करता हूँ क्योंकि बाकी दिन ऑफिस का काम होता है और समय नहीं मिलता है सफाई के लिए।,मैं हर शनिवार अपने कपड़े धोता हूँ और रविवार को अपना कमरा साफ करता हूँ क्योंकि बाकी दिनों में ऑफिस का काम होता है और समय नहीं मिलता है सफाई के लिए।,2,human
आचार्य जी ने सभी शिष्यों को बुलाया और कहा कि तुम सब अपनी पढ़ाई पर ध्यान दो।,आचार्य जी ने सभी शिष्यों को बुलाया और कहा कि आप सब अपनी पढ़ाई पर ध्यान दें।,1,human
हमारे शहर में एक नया अस्पताल बना है जहाँ बहुत अच्छा डॉक्टर काम करते हैं और गरीब मरीजों का इलाज मुफ्त में करते हैं लेकिन अभी भी बहुत भीड़ रहता है।,हमारे शहर में एक नया अस्पताल बना है जहाँ बहुत अच्छे डॉक्टर काम करते हैं और गरीब मरीजों का इलाज मुफ्त में करते हैं लेकिन अभी भी बहुत भीड़ रहती है।,2,human
टीचर ने कहा कि कल टेस्ट होगा इसलिए सब को पढ़ना चाहिए अच्छे से।,टीचर ने कहा कि कल टेस्ट होगा इसलिए सबको पढ़ना चाहिए अच्छे से।,1,human
जैसे ही वो मुझे फोन करता है+ मैं अपना काम छोड़ता हूँ और उसके पास जाता हूँ।,जैसे ही वो मुझे फोन करेगा+ मैं अपना काम छोड़ूँगा और उसके पास जाऊँगा।,1,human
मेरा बहन ने खाना बनाया और हम सब ने उसे खाया।,मेरी बहन ने खाना बनाया और हम सब ने उसे खाया।,1,human
यह दुकान में बहुत सारा सामान मिलता है और हमारे घर की सभी जरूरतें यहाँ से पूरी हो जाती हैं।,इस दुकान में बहुत सारा सामान मिलता है और हमारे घर की सभी जरूरतें यहाँ से पूरी हो जाती हैं।,1,human
तीन शेरों जंगल में घूम रहा है और शिकार की तलाश कर रहा है और अपने क्षेत्र पर नजर रख रहा है।,तीन शेर जंगल में घूम रहे हैं और शिकार की तलाश कर रहे हैं और अपने क्षेत्र पर नजर रख रहे हैं।,4,human
हमारे कॉलेज का छात्र इस साल राष्ट्रीय प्रतियोगिता में भाग लिया था और दूसरा स्थान प्राप्त किया था जिससे सभी को गर्व हुआ था।,हमारे कॉलेज के छात्र ने इस साल राष्ट्रीय प्रतियोगिता में भाग लिया था और दूसरा स्थान प्राप्त किया था जिससे सभी को गर्व हुआ था।,2,human
गुरुदेव ने सभी शिष्यों को बुलाकर कहा कि तुम सब साधना में लगन रखो।,गुरुदेव ने सभी शिष्यों को बुलाकर कहा कि आप सब साधना में लगन रखें।,1,human
कल मेरा साइंस का एक्सपेरिमेंट सफल हो गया था लैब में करते समय।,कल मेरे साइंस के एक्सपेरिमेंट सफल हो गए थे लैब में करते समय।,3,human
मेरे दोस्त का बेटा बहुत प्रतिभाशाली है और वह अपना स्कूल में हर विषय में अच्छा अंक लाता है लेकिन खेल में रुचि नहीं लेता।,मेरे दोस्त का बेटा बहुत प्रतिभाशाली है और वह अपने स्कूल में हर विषय में अच्छे अंक लाता है लेकिन खेल में रुचि नहीं लेता।,2,human
मेरी परीक्षा अगले हफ्ते होता है और मैं अभी से तैयारी कर रहा हूँ।,मेरी परीक्षा अगले हफ्ते है और मैं अभी से तैयारी कर रहा हूँ।,1,human
हमारे कॉलेज में फीस की वृद्धि को लेकर छात्र आंदोलन हो रहा है क्योंकि प्रबंधन ने अचानक से तीस प्रतिशत फीस बढ़ा दिया है बिना कोई पूर्व सूचना दिए जो बिल्कुल गलत बात है।,हमारे कॉलेज में फीस की वृद्धि को लेकर छात्र आंदोलन हो रहा है क्योंकि प्रबंधन ने अचानक से तीस प्रतिशत फीस बढ़ा दी है बिना कोई पूर्व सूचना दिए जो बिल्कुल गलत बात है।,1,human
मराठी पूरन पोली खाने को पुणे गया था जो बहुत मीठा और गुड़ से बना था।,मराठी पूरन पोली खाने पुणे गया था जो बहुत मीठी और गुड़ से बनी थी।,3,human
आज ऑनलाइन ग्रॉसरी शॉपिंग किया है बिगबास्केट से क्योंकि बाज़ार जाने को समय नहीं था।,आज ऑनलाइन ग्रॉसरी शॉपिंग की है बिगबास्केट से क्योंकि बाज़ार जाने का समय नहीं था।,2,human
