incorrect,correct,#errors,data_source
खेल मंत्री किरेन रीजीजू ने कहा कि गवर्नमेंट चैंपियन तैयार करने के लिये सर्वश्रेष्ठ सुविधाएं और सहयोग प्रदान करेगी।,खेल मंत्री किरेन रीजीजू ने कहा कि सरकार चैंपियन तैयार करने के लिये सर्वश्रेष्ठ सुविधाएं और सहयोग प्रदान करेगी।,1,synthetic
भारत के दिग्गज बल्लेबाज सचिन तेंदुलकर पहुंचे इस पार्टी में अपनी पत्नी अंजलि के साथ।,भारत के दिग्गज बल्लेबाज सचिन तेंदुलकर अपनी पत्नी अंजलि के साथ इस पार्टी में पहुंचे।,2,synthetic
दावों के साथ वर्णनात्मक भाग हम पेटेंट विनिर्देश कहते हैं को या संदर्भित करते हैं।,दावों के साथ वर्णनात्मक भाग को हम पेटेंट विनिर्देश कहते हैं या संदर्भित करते हैं।,2,synthetic
आम आदमी पार्टी (आप) से निलंबित और दिल्ली सरकार का पूर्व मंत्री कपिल मिश्रा ने ट्वीट के जरिए मुख्यमंत्री अरविंद केजरीवाल पर निशाना साधा। उसने...,आम आदमी पार्टी (आप) से निलंबित और दिल्ली सरकार के पूर्व मंत्री कपिल मिश्रा ने ट्वीट के जरिए मुख्यमंत्री अरविंद केजरीवाल पर निशाना साधा है। उन्होंने...,4,synthetic
बंगाल का गंभीर उपद्रवों के संभावित स्थल के रूप में विशेष तौर पर उल्लेख किया गया था।,बंगाल का गंभीर उपद्रवों के संभाव्य स्थल के रूप में खास तौर पर उल्लेख किया गया था।,2,synthetic
वे (दिल्ली सरकार) खुद कह रहे हैं कि इतना अधिक प्रदूषण पराली जलाने से हो रहा है तब यह योजना किस तरह प्रदूषण कम करने में मदद करेगे।,वे (दिल्ली सरकार) खुद कह रहे हैं कि इतना अधिक प्रदूषण पराली जलाने से हो रहा है तब यह योजना किस तरह प्रदूषण कम करने में मदद करेगी।,1,synthetic
भाजपा ने झारखंड में भ्रष्टाचार समाप्त करने के लिए दिन रात काम किया है और पारदर्शी व्यवस्थाएं बनाई हैं।,भाजपा ने झारखंड में भ्रष्टाचार समाप्त करने के लिए दिन-रात काम किया है और पारदर्शी व्यवस्थाएँ बनाई हैं।,2,synthetic
वे कविता बहुत सुंदर है और जब भी मैं इसे पढ़ता हूँ तो मुझे बहुत शांति मिलती है।,वह कविता बहुत सुंदर है और जब भी मैं इसे पढ़ता हूँ तो मुझे बहुत शांति मिलती है।,1,human
सीता अपने बच्चे को स्कूल को छोड़ने के बाद काम पर चली गई।,सीता अपने बच्चे को स्कूल छोड़ने के बाद काम पर चली गई।,1,human
इंग्लैंड के पूर्व कप्तान माइकल वॉन ने भी बात कही थी प्रायर से लियोन का मजाक न उड़ाने की।,इंग्लैंड के पूर्व कप्तान माइकल वॉन ने भी प्रायर से लियोन का मजाक न उड़ाने की बात कही थी।,4,synthetic
उसको मेरे घर आना था लेकिन वह नहीं आया क्योंकि उसको बुखार था।,उसे मेरे घर आना था लेकिन वह नहीं आया क्योंकि उसे बुखार था।,2,human
मीडिया से मेरा अनुरोध है कि इस तरह की झूठी खबरों से लोगों की भावनाओं के साथ खेलने से बचना चाहिए।,मीडिया से मेरा अनुरोध है कि इस तरह की झूठी खबरों से लोगों की भावनाओं के साथ खेलने से बचना चाहिए।,3,synthetic
वाराह ने चुराई हुई मिट्टी शरीर पर पोल ली और पानी में कूद पड़ा ओड़िसाः लोक-संस्कृति और साहित्य।,वाराह ने चुराई हुई मिट्टी शरीर पर पोल ली और ओड़िसाः लोक-संस्कृति और साहित्य पानी में कूद पड़ा।,1,synthetic
"जेवियर मार्शल को किया गया था नामित संयुक्त राज्य के दस्ते में भी, पहले वेस्ट इंडीज क्रिकेट टीम के लिए 37 अंतर्राष्ट्रीय मैच खेले।","जेवियर मार्शल को संयुक्त राज्य के दस्ते में भी नामित किया गया था, पहले वेस्ट इंडीज क्रिकेट टीम के लिए 37 अंतर्राष्ट्रीय मैच खेले।",4,synthetic
दिल्ली का मौसम बहुत गर्म है मेरे देश से बिल्कुल अलग यहाँ की गर्मी सहन करना मुश्किल।,दिल्ली का मौसम बहुत गर्म है मेरे देश से बिल्कुल अलग यहाँ की गर्मी सहन करना मुश्किल है।,1,human
पसीना बुरा नहीं है+ लेकिन मुझे लगता है कि हमें उससे कहीं ज्यादा कुछ चाहिए+ आइडियली।,पसीना बुरा नहीं है+ लेकिन मुझे लगता है कि हमें उससे कहीं अधिक कुछ चाहिए+ आदर्श रूप से।,2,synthetic
भारतीय राजस्व सेवा के सेवानिवृत अधिकारी श्री गुप्ता रहे हैं सीमा शुल्क और केन्द्रीय उत्पाद निपटारे आयोग के पूर्व उपाध्यक्ष।,भारतीय राजस्व सेवा के सेवानिवृत अधिकारी श्री गुप्ता सीमा शुल्क और केन्द्रीय उत्पाद निपटारे आयोग के पूर्व उपाध्यक्ष रहे हैं।,4,synthetic
संशोधित टी बिल उधारी होगी 14000 करोड़ रूपये की 28 मार्च को समाप्त होने वाले वित्त वर्ष 2018 के प्रत्येक पहले 13 सप्ताहों में।,संशोधित टी बिल उधारी 28 मार्च को समाप्त होने वाले वित्त वर्ष 2018 के प्रत्येक पहले 13 सप्ताहों में 14000 करोड़ रूपये की होगी।,4,synthetic
हमारे टीम के सभी खिलाड़ी मैदान में उतर चुका है और अभ्यास कर रहा है।,हमारी टीम के सभी खिलाड़ी मैदान में उतर चुके हैं और अभ्यास कर रहे हैं।,2,human
"प्रधानमंत्री ने कहा कि शिक्षा का अधिकार अधिनियम एवं प्राथमिक शिक्षा को मौलिक अधिकार बताने वाला संविधान का अनुच्छेद 21-ए, पहली अप्रैल, 2010 से लागू हो चुके हैं।","प्रधानमंत्री ने कहा कि शिक्षा का अधिकार अधिनियम एवं प्राथमिक शिक्षा को मौलिक अधिकार बताने वाला संविधान का अनुच्छेद 21-ए, 1 अप्रैल, 2010 से लागू हो चुके हैं।",1,synthetic
"सुब्रहाण्य, अय्यर के पहले पुत्र थे, और शैशव से ही मॉ की ममता से वंचित थे।","सुब्रह्मण्य अय्यर के पहले पुत्र थे, और शैशव से ही माँ की ममता से वंचित थे।",2,synthetic
"पोषण माह की शुरुआत के लिए आयोजित किया गया पटना, बिहार में एक शानदार कार्यक्रम।","पोषण माह की शुरुआत के लिए पटना, बिहार में एक शानदार कार्यक्रम आयोजित किया गया।",4,synthetic
बनासकांठा जिले के एसपी अजीत रजीयान ने बताया कि निजी बस में करीब 70 यात्री सवार थे में।,बनासकांठा जिले के एसपी अजीत रजीयान ने बताया कि निजी बस में करीब 70 यात्री सवार थे।,1,synthetic
पुलिस ने मां का शिकायत पर आरोपी को नामजद कर उसे गिरफ्तार कर लिया गया।,पुलिस ने मां की शिकायत पर आरोपी को नामजद कर उसे गिरफ्तार कर लिया गया।,4,synthetic
इसलिए इन देशों में परमेश्वर के लोगों पर किए गए बहुत अत्याचार+ खासकर नात्जी जर्मनी में।,इसलिए इन देशों में परमेश्वर के लोगों पर बहुत अत्याचार किए गए+ खासकर नात्जी जर्मनी में।,3,synthetic
दुनिया के सबसे खूबसूरत क्रिकेट मैदानों में हिमाचल प्रदेश क्रिकेट एसोसिएशन स्टेडियम का आता है नाम। यह धर्मशाला में है स्थित।,दुनिया के सबसे खूबसूरत क्रिकेट मैदानों में हिमाचल प्रदेश क्रिकेट एसोसिएशन स्टेडियम का नाम आता है। यह धर्मशाला में स्थित है।,4,synthetic
दस सैनिकों ने मोर्चा संभाला हैं और सीमा की रक्षा कर रहे हैं।,दस सैनिकों ने मोर्चा संभाला है और सीमा की रक्षा कर रहे हैं।,1,human
मंगोली+ भारत के उत्तराखण्ड राज्य के अन्तर्गत कुमाऊँ मण्डल के नैनीताल जिले का एक गाँव हैं नैनीताल तहसील में।,मंगोली+ नैनीताल तहसील में भारत के उत्तराखण्ड राज्य के अन्तर्गत कुमाऊँ मण्डल के नैनीताल जिले का एक गाँव है।,2,synthetic
रिलीज से पहले फिल्म की स्पेशल स्क्रीनिंग रखी गई थी शुक्रवार को राष्ट्रपति भवन में राष्ट्रपति रामनाथ कोविंद के लिए।,रिलीज से पहले शुक्रवार को राष्ट्रपति भवन में राष्ट्रपति रामनाथ कोविंद के लिए फिल्म की स्पेशल स्क्रीनिंग रखी गई थी।,4,synthetic
मैं कुछ की चीजें खरीदी।,मैंने कुछ चीज़ें खरीदीं।,3,human
दिलचस्प बात यह है कि अमेज़ॅन प्राइम वीडियो के 'इनसाइड एज 2' का प्लॉट भी आईपीएल टूर्नामेंट से मेल खाता है।,दिलचस्प बात यह है कि अमेज़ॅन प्राइम वीडियो के 'इनसाइड एज 2' का प्लॉट भी आईपीएल टूर्नामेंट से मेल खाता है।,1,synthetic
मोटे अनाजों की बुआई 196.68 लाख हेक्‍टेयर एरिया में हुई है जबकि‍ 119.69 लाख हेक्‍टेयर में कॉटन बोया गया है।,मोटे अनाजों की बुआई 196.68 लाख हेक्‍टेयर क्षेत्र में हुई है जबकि‍ 119.69 लाख हेक्‍टेयर में कपास बोया गया है।,4,synthetic
हालांकि+ ऐसा दावे भी किया गए हैं कि इस अभ्यास से जानवरों को लिए नकारात्मक परिणाम हो सकते हैं।,हालांकि+ ऐसे दावे भी किये गए हैं कि इस अभ्यास से जानवरों के लिए नकारात्मक परिणाम हो सकते हैं।,3,synthetic
इन कंपनियों में एसीसी+ एलएंडटी+ एचडीएफसी+ महिंद्रा एंड महिंद्रा+ हीरो मोटोकॉर्प+ ओएनजीसी+ कमिंस इंडिया आदि शामिल है।,इन कंपनियों में एसीसी+ एलएंडटी+ एचडीएफसी+ महिंद्रा एंड महिंद्रा+ हीरो मोटोकॉर्प+ ओएनजीसी+ कमिंस इंडिया आदि शामिल हैं।,1,synthetic
मेरे मित्र का बेटा बहुत मेधावी है और हमेशा अपना पाठ अच्छी तरह से याद करता है लेकिन खेल में रुचि नहीं लेता।,मेरे मित्र का बेटा बहुत मेधावी है और हमेशा अपने पाठ अच्छी तरह से याद करता है लेकिन खेल में रुचि नहीं लेता।,1,human
बारिश होता है इसलिए मैं छाता लेकर जा रहा हूँ।,बारिश हो रही है इसलिए मैं छाता लेकर जा रहा हूँ।,2,human
अकबर मात्र तेरह वर्ष की आयु में अपने पिता नसीरुद्दीन मुहम्मद हुमायुं की मृत्यु उपरांत दिल्ली की राजगद्दी पर बैठा था के बाद।,अकबर मात्र तेरह वर्ष की आयु में अपने पिता नसीरुद्दीन मुहम्मद हुमायुं की मृत्यु उपरांत दिल्ली की राजगद्दी पर बैठा था।,4,synthetic
लेकिन जब तक भाजपा के कार्यकर्ताओं के शरीर में जान है तब तक कश्मीर को हिंदुस्तान से कोई अलग नहीं कर सकता।,लेकिन जब तक भाजपा के कार्यकर्ताओं के शरीर में जान है तब तक कश्मीर को हिंदुस्तान से कोई अलग नहीं कर सकता है।,3,synthetic
"परिश्रम करनेवाला चाहे थोड़ा खाए, या बहुत, तौभी होती है उसकी नींद सुखदाई. परन्तु धनी के धन के बढ़ने के कारण नहीं आती उसको नींद।","परिश्रम करनेवाला चाहे थोड़ा खाए, या बहुत, तौभी उसकी नींद सुखदाई होती है. परन्तु धनी के धन के बढ़ने के कारण उसको नींद नहीं आती।",3,synthetic
जबकि दूसरा साथी+ बहस में पड़ने के डर से उस बारे में बात करना न चाहें।,जबकि दूसरा साथी+ बहस में पड़ने के डर से उस बारे में बात करना न चाहे।,1,synthetic
कई रातों तक मैंने अभ्यास किया है परीक्षा के लिए और अब थक गया हूँ।,कई रातें मैंने अभ्यास किया है परीक्षा के लिए और अब थक गया हूँ।,1,human
वह फारसी भाषा और साहित्य से रखती थी रुचि और उर्दू तथा अंग्रेजी भाषाओं को जानती थी अच्छे से।,वह फारसी भाषा और साहित्य से रुचि रखती थी और उर्दू तथा अंग्रेजी भाषाओं को अच्छे से जानती थी।,3,synthetic
अन्ना ने घोषणा की कि वह हमें एक उपहार देगा जो हम सबके लिए बहुत उपयोगी होगा और हम खुश होंगे।,श्रीमान ने घोषणा की कि वे हमें एक उपहार देंगे जो हम सबके लिए बहुत उपयोगी होगा और हम खुश होंगे।,2,human
यह माध्यमिक विद्यालय और उच्च विद्यालय के लिए है यानी पांचवीं से 12वीं तक विषयों को सीखने का प्लेटफॉर्म।,यह माध्यमिक विद्यालय और उच्च विद्यालय के लिए यानी पांचवीं से 12वीं तक विषयों को सीखने का प्लेटफॉर्म है।,3,synthetic
यहाँ का हर इलाका में अलग बोली बोला जाता है भाषा की विविधता देखकर आश्चर्य होता है।,यहाँ के हर इलाके में अलग बोली बोली जाती है भाषा की विविधता देखकर आश्चर्य होता है।,3,human
जब मैं अपना काम पूरा करता हूँ+ तब मैं टीवी देखता हूँ और आराम करता हूँ।,जब मैं अपना काम पूरा करूँगा+ तब मैं टीवी देखूँगा और आराम करूँगा।,1,human
उसका करियर काउंसलिंग सेशन बहुत हेल्पफुल था और उसे अपना फ्यूचर प्लान्स के बारे में क्लैरिटी मिल गया।,उसका कैरियर परामर्श सत्र बहुत सहायक था और उसे अपनी भविष्य योजनाओं के बारे में स्पष्टता मिल गई।,6,human
एक बार मैं गया था उत्तरपूर्व भारत में रैली में और परंपरागत आदिवासी मुकुट पहना लेकिन कांग्रेस के नेताओं ने उड़ाया इसका उपहास।,एक बार मैं उत्तरपूर्व भारत में रैली में गया था और परंपरागत आदिवासी मुकुट पहना लेकिन कांग्रेस के नेताओं ने इसका उपहास उड़ाया।,4,synthetic
आज मैं हिंदी न्यूज़ ऐप डाउनलोड किया है लेटेस्ट अपडेट पाने को।,आज मैंने हिंदी न्यूज़ ऐप डाउनलोड किया है लेटेस्ट अपडेट पाने के लिए।,2,human
माँ ने मेरेको आम दिया और मैंने उसको खाकर बहुत आनंद लिया उस दिन।,माँ ने मुझे आम दिया और मैंने उस दिन उसे खाकर बहुत आनंद लिया।,3,human
श्री नरीमन ने तर्क दिया कि भारत सरकार ने इस पर कोई स्पष्टीकरण नहीं दिया है कि न्यायमूर्ति एम. एन. वेंकटचलैया आयोग का संस्तुतियों को स्वीकार क्यों नहीं किया गया।,श्री नरीमन ने तर्क दिया कि भारत सरकार ने इस पर कोई स्पष्टीकरण नहीं दिया है कि न्यायमूर्ति एम. एन. वेंकटचलैया आयोग की संस्तुतियों को स्वीकार क्यों नहीं किया गया।,4,synthetic
कंगना और राजकुमार राव के अलावा फिल्म में जिमी शेरगिल और अमायरा दस्तूर भी मौजूद हैं।,कंगना और राजकुमार राव के अलावा फिल्म में जिमी शेरगिल और अमायरा दस्तूर भी हैं।,1,synthetic
हमारे कॉलेज में कल एक प्रसिद्ध कवि आएगा और छात्रों को कविता के बारे में बताएगा।,हमारे कॉलेज में कल एक प्रसिद्ध कवि आएँगे और छात्रों को कविता के बारे में बताएँगे।,2,human
केन्द्र सरकार ने शुरू की है गरीबों के लिए 12 रूपये की जीवन बीमा योजना।,केन्द्र सरकार ने गरीबों के लिए 12 रूपये की जीवन बीमा योजना शुरू की है।,4,synthetic
यह विमान 496 यात्रियों और चालक दल के 24 सदस्यों को ले कर जा रहा था पेरिस से लॉस एंजिलिस।,यह विमान 496 यात्रियों और चालक दल के 24 सदस्यों को ले कर पेरिस से लॉस एंजिलिस जा रहा था।,4,synthetic
परिवहन उपकरण और कलपुर्जें समूह का सूचकांक बढ़कर 124.8 (अनंतिम) हो गया पिछले माह के 124.3 (अनंतिम) से 0.4 प्रतिशत।,परिवहन उपकरण और कलपुर्जें समूह का सूचकांक पिछले माह के 124.3 (अनंतिम) से 0.4 प्रतिशत बढ़कर 124.8 (अनंतिम) हो गया।,4,synthetic
बिहार महात्मा बुद्ध के जीवन से संबंधित चार पवित्र स्थानों में से एक हैं और यह विशेष रूप से उनके ज्ञान बोध की प्राप्ति से जुड़ा हुआ है।,बिहार महात्मा बुद्ध के जीवन से संबंधित चार पवित्र स्थानों से एक है और यह विशेष रूप से उनके ज्ञान बोध की प्राप्ति से जुड़ा हुआ है।,2,synthetic
मेरे पिता जी अपना ऑफिस वर्क कंप्लीट करके होम आते हैं और फैमिली के साथ डिनर करते हैं।,मेरे पिता जी अपना कार्यालयी काम पूरा करके घर आते हैं और परिवार के साथ रात्रि भोजन करते हैं।,5,human
हमारे घर में पानी की टंकी छत पर है लेकिन पंप खराब हो गया है जिससे पानी ऊपर नहीं जा रहा और नीचे वाला नल से भी पानी नहीं आ रहा इसलिए प्लंबर को बुलाना पड़ेगा।,हमारे घर में पानी की टंकी छत पर है लेकिन पंप खराब हो गया है जिससे पानी ऊपर नहीं जा रहा और नीचे वाले नल से भी पानी नहीं आ रहा इसलिए प्लंबर को बुलाना पड़ेगा।,1,human
यह पक्षी बहुत सुंदर गाना गाता है और सुबह के समय हमें इसकी मधुर आवाज़ सुनाई देता है।,यह पक्षी बहुत सुंदर गाना गाता है और सुबह के समय हमें इसकी मधुर आवाज़ सुनाई देती है।,1,human
सब्जी वाला रोज़ घर आता है लेकिन आज नहीं आया इसलिए बाज़ार जाना पड़ेगा।,सब्जी वाले रोज़ घर आते हैं लेकिन आज नहीं आए इसलिए बाज़ार जाना पड़ेगा।,3,human
शर्मा ने कहा कि 2014 में आरोपियों ने लोन की ठीक-ठाक राशि जमा कर दी थी लेकिन यह उनका अपराध कम नहीं हो जाता।,शर्मा ने कहा कि 2014 में आरोपियों ने लोन की ठीक-ठाक राशि जमा कर दी थी लेकिन इससे उनका अपराध कम नहीं हो जाता।,1,synthetic
दिल्‍ली में गुरुवार को पेट्रोल का दाम में 33 पैसे और डीजल के दामों में 36 पैसे की गिरावट आयी थी।,दिल्‍ली में गुरुवार को पेट्रोल के दाम में 33 पैसे और डीजल के दामों में 36 पैसे की गिरावट आयी थी।,3,synthetic
सैयामी खेर भी एक प्रमुख किरदार के साथ कलाकारों की इस टीम में शामिल हो गईं हैं।,सैयामी खेर भी एक प्रमुख किरदार के साथ कलाकारों की इस टोली में शामिल हो गईं हैं।,1,synthetic
चीनी मीडिया ने भारत को 1962 का युद्ध का सबक याद रखने की बात कही गई।,चीनी मीडिया ने भारत को 1962 के युद्ध का सबक याद रखने की बात कही गई।,1,synthetic
मगर एक बात तय है कि इन तारामंडलों पर इंसान का बस नहीं चल सकते+ ना ही वह इन्हें चला सकते है और इसके लिए कंप्यूटर की जरूरत होती है।,मगर एक बात तय है कि इन तारामंडलों पर इंसान का बस नहीं चल सकता+ ना ही वह इन्हें चला सकता है ।,3,synthetic
आज यहोवा के कुछ साक्षियों पर बड़ी बेदर्दी से ज़ुल्म ढाए गए हैं जिस तरह इतिहास में लोगों को बड़ी बेरहमी से सताया जाता था।,"इतिहास में जिस तरह लोगों को बड़ी बेरहमी से सताया जाता था, उसी तरह आज यहोवा के कुछ साक्षियों पर बड़ी बेदर्दी से ज़ुल्म ढाए गए हैं।",4,synthetic
उन्होंने कहा कि बुनियादी संरचना परियोजना सरकार की उच्च प्राथमिकताएं हैं और इनकी निगरानी प्रधानमंत्री कार्यालय द्वारा किया जा रहा है।,उन्होंने कहा कि बुनियादी संरचना परियोजनाएं सरकार की उच्च प्राथमिकताएं हैं और इनकी निगरानी प्रधानमंत्री कार्यालय द्वारा की जा रही है।,2,synthetic
पेशेवर क्रिकेट में यह सीमा हर पक्ष के लिए २० ओवरों से लेकर ५ दिन खेलने तक का हो सकती है।,पेशेवर क्रिकेट में यह सीमा हर पक्ष के लिए २० ओवरों से लेकर ५ दिन खेलने तक की हो सकती है।,3,synthetic
"ऐसा करना अनुचित और तनावपूर्ण है, और एक बच्चे को उलझन में डाल सकता है भी।","ऐसा करना अनुचित और तनावपूर्ण है, और एक बच्चे को उलझन में डाल सकता है।",4,synthetic
मैं अपना लैपटॉप पर ऑनलाइन जॉब सर्च कर रहा हूँ और एप्लिकेशन सबमिट कर रहा हूँ।,मैं अपने लैपटॉप पर ऑनलाइन नौकरी खोज रहा हूँ और आवेदन जमा कर रहा हूँ।,5,human
अक्षय कुमार+ करीना कपूर+ कियारा आडवाणी और दिलजीत दोसांझ के स्टारर फ़िल्म गुड न्यूज़ शानदार बिज़नेस कर रही हैं बॉक्स ऑफ़िस पर।,अक्षय कुमार+ करीना कपूर+ कियारा आडवाणी और दिलजीत दोसांझ के स्टारर फ़िल्म गुड न्यूज़ बॉक्स ऑफ़िस पर शानदार बिज़नेस कर रही है।,2,synthetic
मैं तुमसे कल मिलता हूँ और हम साथ में प्रोजेक्ट पर काम करेंगे।,मैं तुमसे कल मिलूँगा और हम साथ में प्रोजेक्ट पर काम करेंगे।,1,human
सचिव (दूरसंचार) ने बिलिंग पद्धति और शुल्‍क दरों में अधिक से अधिक समानता लाने+ पारदर्शी तथा उचित बिलिंग प्रक्रिया के प्रावधानों का आवश्‍यकता पर जोर दिया।,सचिव (दूरसंचार) ने बिलिंग पद्धति और शुल्‍क दरों में अधिक से अधिक समानता लाने+ पारदर्शी तथा उचित बिलिंग प्रक्रिया के प्रावधानों की आवश्‍यकता पर जोर दिया।,1,synthetic
"फ्रेंकलिन पियर्स, राष्ट्रपति चुनाव जीतने के बाद, 1853 में बना दिया डेविस को अपना युद्ध सेक्रेटरी।","फ्रेंकलिन पियर्स, राष्ट्रपति चुनाव जीतने के बाद, 1853 में डेविस को अपना युद्ध सचिव बना दिया।",4,synthetic
"आकलन वर्ष 2016-17 और 2017-18 के लिए विलम्बित रिटर्न दाखिल करने की अंतिम तिथि और आकलन वर्ष 2016-17 के लिए संशोधित रिटर्न भरने की अंतिम तिथि है 31 मार्च, 2018।","आकलन वर्ष 2016-17 और 2017-18 के लिए विलम्बित रिटर्न दाखिल करने की अंतिम तिथि और आकलन वर्ष 2016-17 के लिए संशोधित रिटर्न भरने की अंतिम तिथि 31 मार्च, 2018 है।",4,synthetic
महाराष्ट्र भाजपा का प्रमुख चंद्रकांत पाटिल ने कहा कि उद्धव ठाकरे का शपथग्रहण अवैध था क्योंकि शपथ के निर्धारित प्रारूप का पालन नहीं किया गया।,महाराष्ट्र भाजपा के प्रमुख चंद्रकांत पाटिल ने कहा कि उद्धव ठाकरे का शपथग्रहण अवैध था क्योंकि शपथ के निर्धारित प्रारूप का पालन नहीं किया गया।,2,synthetic
कदम-कदम पर अभाव+ अपमान और अड़चनों का सामना करते हुये वंचित समाज के एक बालक ने दुनियां के सबसे सम्मानित यूनिवर्सिटीज में असाधारण विद्यार्थी के रूप में सम्मान अर्जित किया।,कदम-कदम पर अभाव+ अपमान और अड़चनों का सामना करते हुये वंचित समाज के एक बालक ने दुनियां के सबसे सम्मानित विश्वविद्यालयों में असाधारण विद्यार्थी के रूप में सम्मान अर्जित किया।,1,synthetic
"पिछले चौबीस घंटों में उत्तरकाशी, रुद्रप्रयाग और चमोली जिलों के ऊंचाई वाले क्षेत्रों और बागेश्वर, पिथौरागढ़ और देहरादून में कुछ स्थानों पर हल्की बारिश हुई मौसम विभाग के अनुसार।","मौसम विभाग के अनुसार पिछले चौबीस घंटों में उत्तरकाशी, रुद्रप्रयाग और चमोली जिलों के ऊंचाई वाले क्षेत्रों और बागेश्वर, पिथौरागढ़ और देहरादून में कुछ स्थानों पर हल्की बारिश हुई।",4,synthetic
लंदन: ब्राजील के दिग्गज फुटबाल खिलाड़ी पेले अपने शानदार करियर के दौरान मिले स्मृति चिन्हों के विशाल संग्रह की नीलामी करेंगी।,लंदन: ब्राजील के दिग्गज फुटबाल खिलाड़ी पेले अपने शानदार करियर के दौरान मिले स्मृति चिन्हों के विशाल संग्रह की नीलामी करेंगे।,1,synthetic
मैं भारतीय नृत्य देखने को गया था कथक और भरतनाट्यम बहुत सुंदर लगा मुझे।,मैं भारतीय नृत्य देखने गया था कथक और भरतनाट्यम बहुत सुंदर लगे मुझे।,2,human
श्री शर्मा ने की चर्चा विश्व व्यापार संगठन वार्ता और आगामी जी -20 शिखर सम्मेलन पर ऑस्ट्रेलियाई नेताओं के साथ बातचीत में।,ऑस्ट्रेलियाई नेताओं के साथ बातचीत में श्री शर्मा ने विश्व व्यापार संगठन वार्ता और आगामी जी -20 शिखर सम्मेलन पर चर्चा की।,4,synthetic
मेडम और सर जिन्होंने हमें पढ़ाया है+ वह आज स्कूल नहीं आया है क्योंकि आज छुट्टी है।,मेडम और सर जिन्होंने हमें पढ़ाया है+ वह आज स्कूल नहीं आये हैं क्योंकि आज छुट्टी है।,2,human
डॉक्टर साहब ने मरीज को चेक किया और उसको दवा प्रिस्क्राइब किया।,डॉक्टर साहब ने मरीज को जाँचा और उसे दवा लिख दी।,3,human
मैंने वहां पर उनको देखा था लेकिन वह मुझको नहीं देख पाया शायद।,मैंने वहां पर उसे देखा था लेकिन शायद वह मुझे नहीं देख पाया।,3,human
इस समारोह के शुरू होने से पहले माननीय रक्षा मंत्री श्रीमती निर्मला सीतारमण को गार्ड ऑफ ऑनर पेश किया गया और उपस्थित गणमान्य व्यक्तियों से मुलाकात कराए गया।,इस समारोह के शुरू होने से पहले माननीय रश्रा मंत्री श्रीमती निर्मला सीतारमण को गार्ड ऑफ ऑनर पेश किया गया और उपस्थित गणमान्य व्यक्तियों से मुलाकात कराया गया।,2,synthetic
उन्होंने आगे कहा कि यह राष्ट्र के खिलाफ एक साजिश था और आरोपियों को इसके लिए कड़ी सजा सुनिश्चित की जानी चाहिए।,उन्होंने आगे कहा कि यह राष्ट्र के खिलाफ एक साजिश थी और आरोपियों को इसके लिए कड़ी सजा सुनिश्चित की जानी चाहिए।,1,synthetic
